Start;Stop;;
30,3375;30,3625;271,823;300,323
30,35;30,375;256,249;292,5
30,3625;30,3875;254,688;279,805
30,375;30,4;255,249;272,611
30,3875;30,4125;266,465;291,85
30,4;30,425;279,405;311,167
30,4125;30,4375;289,304;313,678
30,425;30,45;277,037;293,307
30,4375;30,4625;245,939;274,207
30,45;30,475;265,572;291,851
30,4625;30,4875;275,886;295,983
30,475;30,5;285,296;318,47
30,4875;30,5125;288,942;319,26
30,5;30,525;276,78;298,695
30,5125;30,5375;275,331;291,906
30,525;30,55;254,442;278,325
30,5375;30,5625;280,01;290,421
30,55;30,575;303,324;298,565
30,5625;30,5875;280,487;280,762
30,575;30,6;276,789;275,222
30,5875;30,6125;286,378;296,643
30,6;30,625;313,897;323,823
30,6125;30,6375;295,083;303,54
30,625;30,65;252,511;274,066
30,6375;30,6625;282,205;303,465
30,65;30,675;285,49;293,122
30,6625;30,6875;341,379;344,662
30,675;30,7;625,376;589,171
30,6875;30,7125;844,291;762,135
30,7;30,725;833,576;758,503
30,7125;30,7375;775,543;734,969
30,725;30,75;783,586;729,157
30,7375;30,7625;719,445;667,977
30,75;30,775;626,98;604,067
30,7625;30,7875;608,194;586,405
30,775;30,8;585,064;568,363
30,7875;30,8125;520,414;507,177
30,8;30,825;492,041;471,287
30,8125;30,8375;540,274;516,988
30,825;30,85;548,758;528,735
30,8375;30,8625;505,212;472,417
30,85;30,875;445,274;407,033
30,8625;30,8875;415,419;392,504
30,875;30,9;407,421;394,562
30,8875;30,9125;394,294;379,424
30,9;30,925;359,8;363,082
30,9125;30,9375;332,569;351,486
30,925;30,95;325,816;320,127
30,9375;30,9625;315,128;308,294
30,95;30,975;303,241;305,902
30,9625;30,9875;302,35;289,67
30,975;31;331,825;310,65
30,9875;31,0125;296,767;290,052
31;31,025;286,227;290,974
31,0125;31,0375;293,618;297,937
31,025;31,05;312,297;321,648
31,0375;31,0625;303,894;322,563
31,05;31,075;283,08;283,786
31,0625;31,0875;299,881;289,301
31,075;31,1;299,03;304,189
31,0875;31,1125;304,566;328,635
31,1;31,125;326,977;334,21
31,1125;31,1375;332,089;325,278
31,125;31,15;336,012;342,985
31,1375;31,1625;362,522;384,751
31,15;31,175;372,422;395,9
31,1625;31,1875;331,888;367,471
31,175;31,2;357,722;396,123
31,1875;31,2125;417,214;420,291
31,2;31,225;388,455;385,259
31,2125;31,2375;351,45;373,468
31,225;31,25;339,425;350,146
31,2375;31,2625;344,837;330,814
31,25;31,275;344,692;348,589
31,2625;31,2875;312,995;336,773
31,275;31,3;306,004;350,704
31,2875;31,3125;313,477;350,482
31,3;31,325;327,763;344,399
31,3125;31,3375;328,935;341,932
31,325;31,35;309,651;310,32
31,3375;31,3625;275,952;283,402
31,35;31,375;304,778;319,755
31,3625;31,3875;340,893;354,866
31,375;31,4;296,219;317,071
31,3875;31,4125;289,771;310,265
31,4;31,425;328,031;355,076
31,4125;31,4375;329,75;350,201
31,425;31,45;313,85;322,659
31,4375;31,4625;316,311;329,129
31,45;31,475;462,482;481,736
31,4625;31,4875;1036,71;1068,78
31,475;31,5;1427,72;1556,8
31,4875;31,5125;1516,32;1766,39
31,5;31,525;1542,65;1858,67
31,5125;31,5375;1732,4;2038,64
31,525;31,55;1751,96;2070,27
31,5375;31,5625;1640,46;1983,29
31,55;31,575;1652,31;2007,94
31,5625;31,5875;1639,99;2002,72
31,575;31,6;1567,72;1910,05
31,5875;31,6125;1448,15;1805,44
31,6;31,625;1444,87;1800,18
31,6125;31,6375;1388,05;1731,27
31,625;31,65;1200,56;1539,29
31,6375;31,6625;1121,49;1432,87
31,65;31,675;1122,68;1404,1
31,6625;31,6875;1083,53;1348,3
31,675;31,7;1019,97;1280,86
31,6875;31,7125;970,705;1235,33
31,7;31,725;923,476;1162,96
31,7125;31,7375;852,285;1055,35
31,725;31,75;831,557;1016,35
31,7375;31,7625;846,992;1015,61
31,75;31,775;848,232;998,477
31,7625;31,7875;757,239;901,898
31,775;31,8;739,823;879,124
31,7875;31,8125;751,757;905,024
31,8;31,825;685,246;846,69
31,8125;31,8375;634,16;782,865
31,825;31,85;621,52;763,239
31,8375;31,8625;626,802;765,872
31,85;31,875;568,431;719,601
31,8625;31,8875;538,446;678,359
31,875;31,9;604,766;714,953
31,8875;31,9125;632,206;721,425
31,9;31,925;602,929;674,952
31,9125;31,9375;556,184;629,741
31,925;31,95;607,863;724,962
31,9375;31,9625;780,222;1086,93
31,95;31,975;817,685;1148,02
31,9625;31,9875;726,09;926,209
31,975;32;693,146;843,666
31,9875;32,0125;642,926;786,432
32;32,025;575,236;723,601
32,0125;32,0375;561,498;685,42
32,025;32,05;533,629;638,585
32,0375;32,0625;492,217;570,857
32,05;32,075;487,005;558,959
32,0625;32,0875;507,562;583,175
32,075;32,1;488,769;558,864
32,0875;32,1125;455,144;504,421
32,1;32,125;511,892;567,226
32,1125;32,1375;595,359;675,481
32,125;32,15;589,041;652,784
32,1375;32,1625;530,453;555,314
32,15;32,175;1412,43;1231,2
32,1625;32,1875;1876,84;1687,55
32,175;32,2;1753,7;1721,96
32,1875;32,2125;1813,3;1824,9
32,2;32,225;2081,05;2046,25
32,2125;32,2375;2219,93;2203,42
32,225;32,25;2277,95;2358,31
32,2375;32,2625;2434,86;2575,46
32,25;32,275;2505,12;2618,24
32,2625;32,2875;2327,1;2477,39
32,275;32,3;2187,78;2380,64
32,2875;32,3125;2189,51;2349,19
32,3;32,325;1967,13;2042,96
32,3125;32,3375;1713,92;1698,45
32,325;32,35;1711,54;1725,02
32,3375;32,3625;1668,73;1720,57
32,35;32,375;1496,52;1502,36
32,3625;32,3875;1412;1415,65
32,375;32,4;1516,46;1542,14
32,3875;32,4125;1532,83;1532,14
32,4;32,425;1487,9;1471,08
32,4125;32,4375;1462,12;1488,74
32,425;32,45;1384,78;1466,19
32,4375;32,4625;1350,98;1365,84
32,45;32,475;1341,46;1319,21
32,4625;32,4875;1383,67;1373,4
32,475;32,5;1296,78;1339,13
32,4875;32,5125;1267,41;1291,59
32,5;32,525;1312,31;1328,3
32,5125;32,5375;1204,04;1286,74
32,525;32,55;1101,89;1188,27
32,5375;32,5625;1185,53;1253,58
32,55;32,575;1215,93;1267,93
32,5625;32,5875;1020,91;1076,97
32,575;32,6;1011,06;1086,47
32,5875;32,6125;1125,8;1190,59
32,6;32,625;1108,38;1154,28
32,6125;32,6375;1040,46;1084,34
32,625;32,65;1029,92;1103,51
32,6375;32,6625;1032,77;1136,06
32,65;32,675;952,012;1051,78
32,6625;32,6875;875,066;973,419
32,675;32,7;824,613;955,278
32,6875;32,7125;855,575;954,931
32,7;32,725;895,279;944,736
32,7125;32,7375;805,347;879,695
32,725;32,75;765,817;850,905
32,7375;32,7625;773,511;884,661
32,75;32,775;792,929;891,582
32,7625;32,7875;730,594;812,754
32,775;32,8;662,357;790,129
32,7875;32,8125;670,565;790,323
32,8;32,825;688,928;783,433
32,8125;32,8375;626,773;713,717
32,825;32,85;587,052;708,072
32,8375;32,8625;617,025;728,638
32,85;32,875;621,483;707,126
32,8625;32,8875;623,263;709,539
32,875;32,9;601,894;692,379
32,8875;32,9125;608,101;705,959
32,9;32,925;616,334;696,215
32,9125;32,9375;567,319;648,227
32,925;32,95;545,542;630,898
32,9375;32,9625;551,939;611,317
32,95;32,975;579,915;609,698
32,9625;32,9875;564,26;593,231
32,975;33;510,109;580,342
32,9875;33,0125;507,913;593,125
33;33,025;485,755;576,743
33,0125;33,0375;484,197;575,983
33,025;33,05;441,794;536,324
33,0375;33,0625;433,701;500,993
33,05;33,075;453,557;499,571
33,0625;33,0875;422,997;477,433
33,075;33,1;388,817;448,364
33,0875;33,1125;387,224;457,159
33,1;33,125;429,157;479,867
33,1125;33,1375;432,957;474,861
33,125;33,15;385,737;458,488
33,1375;33,1625;367,088;429,306
33,15;33,175;405,206;432,135
33,1625;33,1875;401,125;425,805
33,175;33,2;372,234;415,937
33,1875;33,2125;356,675;418,626
33,2;33,225;378,974;426,158
33,2125;33,2375;375,997;424,657
33,225;33,25;347,161;400,102
33,2375;33,2625;347,666;398,74
33,25;33,275;350,171;411,643
33,2625;33,2875;320,424;390,125
33,275;33,3;324,865;394,985
33,2875;33,3125;347,888;394,749
33,3;33,325;326,735;355,573
33,3125;33,3375;374,409;422,383
33,325;33,35;409,489;466,973
33,3375;33,3625;355,015;415,819
33,35;33,375;328,052;377,76
33,3625;33,3875;347,557;398,013
33,375;33,4;359,462;410,928
33,3875;33,4125;368,931;426,019
33,4;33,425;363,843;405,325
33,4125;33,4375;352,396;381,989
33,425;33,45;352,117;379,911
33,4375;33,4625;366,493;361,306
33,45;33,475;339,134;360,81
33,4625;33,4875;347,746;387,635
33,475;33,5;352,297;387,935
33,4875;33,5125;314,131;348,961
33,5;33,525;342,684;377,312
33,5125;33,5375;362,989;388,933
33,525;33,55;353,856;393,966
33,5375;33,5625;341,528;392,89
33,55;33,575;337,844;359,185
33,5625;33,5875;345,995;363,38
33,575;33,6;340,229;370,899
33,5875;33,6125;382,649;413,878
33,6;33,625;408,356;445,442
33,6125;33,6375;767,24;748,874
33,625;33,65;1304,91;972,894
33,6375;33,6625;1272,99;861,728
33,65;33,675;884,213;647,035
33,6625;33,6875;726,64;531,025
33,675;33,7;599,903;493,593
33,6875;33,7125;540,488;470,878
33,7;33,725;451,301;449,156
33,7125;33,7375;443,528;459,283
33,725;33,75;490,905;477,789
33,7375;33,7625;460,726;422,905
33,75;33,775;392,504;406,584
33,7625;33,7875;438,342;466,879
33,775;33,8;499,129;490,387
33,7875;33,8125;482,942;446,55
33,8;33,825;452,328;436,416
33,8125;33,8375;434,453;444,147
33,825;33,85;396,198;404,805
33,8375;33,8625;378,955;395,763
33,85;33,875;362,761;378,301
33,8625;33,8875;381,386;403,776
33,875;33,9;389,419;417,418
33,8875;33,9125;391,525;395,743
33,9;33,925;383,966;389,705
33,9125;33,9375;357,673;369,267
33,925;33,95;361,685;349,458
33,9375;33,9625;383,837;399,042
33,95;33,975;394,888;430,736
33,9625;33,9875;374,068;422,294
33,975;34;363,654;439,394
33,9875;34,0125;366,319;417,121
34;34,025;378,749;400,665
34,0125;34,0375;373,718;400,321
34,025;34,05;347,358;391,284
34,0375;34,0625;390,413;437,764
34,05;34,075;390,731;429,964
34,0625;34,0875;360,726;386,11
34,075;34,1;365,522;388,88
34,0875;34,1125;376,054;415,854
34,1;34,125;381,711;427,329
34,1125;34,1375;357,992;399,339
34,125;34,15;353,753;388,13
34,1375;34,1625;365,769;371,407
34,15;34,175;365,887;363,001
34,1625;34,1875;345,895;361,5
34,175;34,2;355,122;382,541
34,1875;34,2125;355,1;377,681
34,2;34,225;328,223;336,267
34,2125;34,2375;349,355;356,374
34,225;34,25;361,552;385,699
34,2375;34,2625;367,622;381,472
34,25;34,275;345,873;356,638
34,2625;34,2875;339,107;377,921
34,275;34,3;369,501;402,753
34,2875;34,3125;339,645;368,229
34,3;34,325;328,194;356,658
34,3125;34,3375;382,224;409,019
34,325;34,35;410,207;427,07
34,3375;34,3625;355,473;357,321
34,35;34,375;351,576;353,117
34,3625;34,3875;411,589;411,779
34,375;34,4;391,265;394,211
34,3875;34,4125;347,289;356,752
34,4;34,425;365,664;386,695
34,4125;34,4375;397,759;440,132
34,425;34,45;401,827;436,678
34,4375;34,4625;449,492;450,598
34,45;34,475;459,138;463,01
34,4625;34,4875;462,705;493,678
34,475;34,5;477,469;497,611
34,4875;34,5125;468,594;484,927
34,5;34,525;494,267;527,946
34,5125;34,5375;480,565;491,604
34,525;34,55;475,341;470,611
34,5375;34,5625;529,727;527,545
34,55;34,575;523,776;530,103
34,5625;34,5875;497,629;504,385
34,575;34,6;1530,72;1456,6
34,5875;34,6125;2087,21;1906,55
34,6;34,625;2025,05;1738,94
34,6125;34,6375;1877,41;1576,84
34,625;34,65;1762,13;1576,71
34,6375;34,6625;1746,19;1635,78
34,65;34,675;1710,85;1552,11
34,6625;34,6875;1636,8;1441,69
34,675;34,7;1585,54;1425,76
34,6875;34,7125;1512,59;1418,93
34,7;34,725;1479,89;1379,3
34,7125;34,7375;1464,19;1329,9
34,725;34,75;1391,9;1299,69
34,7375;34,7625;1418,76;1352,2
34,75;34,775;1493,96;1377,32
34,7625;34,7875;1550,83;1367,4
34,775;34,8;1580,68;1353,15
34,7875;34,8125;1544,92;1338,18
34,8;34,825;1489,51;1319,5
34,8125;34,8375;1426,57;1261,16
34,825;34,85;1401,09;1261,66
34,8375;34,8625;1360,15;1254,4
34,85;34,875;1312,4;1246,4
34,8625;34,8875;1319,69;1249,92
34,875;34,9;1262,04;1182,84
34,8875;34,9125;1202;1152,91
34,9;34,925;1205,66;1129,62
34,9125;34,9375;1184,56;1147,83
34,925;34,95;1157,5;1106,45
34,9375;34,9625;1080,96;1063,31
34,95;34,975;1054,86;1082,72
34,9625;34,9875;1068,06;1030,89
34,975;35;1000,29;1026,06
34,9875;35,0125;972,885;985,558
35;35,025;915,797;917,298
35,0125;35,0375;905,018;916,942
35,025;35,05;879,324;876,498
35,0375;35,0625;837,434;875,827
35,05;35,075;862,493;821,051
35,0625;35,0875;821,456;815,948
35,075;35,1;798,43;835,737
35,0875;35,1125;777,757;768,105
35,1;35,125;743,248;774,899
35,1125;35,1375;741,51;764,032
35,125;35,15;689,235;714,234
35,1375;35,1625;723,582;703,861
35,15;35,175;702,863;708,915
35,1625;35,1875;650,928;708,195
35,175;35,2;645,225;666,141
35,1875;35,2125;599,614;638,251
35,2;35,225;606,967;624,611
35,2125;35,2375;612,601;613,254
35,225;35,25;593,905;610,517
35,2375;35,2625;540,254;597,976
35,25;35,275;555,727;635,387
35,2625;35,2875;984,081;997,362
35,275;35,3;1804,06;1744,44
35,2875;35,3125;1998,04;1901,6
35,3;35,325;1791,96;1765,36
35,3125;35,3375;1791,79;1832,7
35,325;35,35;1700,78;1756,99
35,3375;35,3625;1641,13;1742,91
35,35;35,375;1594,56;1713,19
35,3625;35,3875;1536,27;1698,36
35,375;35,4;1541,29;1779,68
35,3875;35,4125;1512,1;1835,2
35,4;35,425;1477,85;1817,06
35,4125;35,4375;1415,87;1734,59
35,425;35,45;1325,53;1640,92
35,4375;35,4625;1320,13;1640,39
35,45;35,475;1318,91;1652,73
35,4625;35,4875;1328,02;1623,81
35,475;35,5;1247,15;1538,27
35,4875;35,5125;1242,34;1514,9
35,5;35,525;1231,97;1499,9
35,5125;35,5375;1177,25;1489,57
35,525;35,55;1187,84;1442,72
35,5375;35,5625;1213,11;1440,7
35,55;35,575;1171,9;1392,41
35,5625;35,5875;1125,41;1286,41
35,575;35,6;1095,07;1284,68
35,5875;35,6125;1074,99;1232,81
35,6;35,625;1097;1227,93
35,6125;35,6375;1064,55;1168,53
35,625;35,65;985,827;1101,46
35,6375;35,6625;987,72;1123,51
35,65;35,675;970,743;1077,19
35,6625;35,6875;924,386;1012,9
35,675;35,7;900,333;980,558
35,6875;35,7125;858,884;956,064
35,7;35,725;839,045;919,166
35,7125;35,7375;845,634;888,384
35,725;35,75;817,411;874,612
35,7375;35,7625;817,449;890,296
35,75;35,775;841,889;922,09
35,7625;35,7875;839,718;910,788
35,775;35,8;861,222;920,163
35,7875;35,8125;802,439;886,017
35,8;35,825;811,623;906,768
35,8125;35,8375;840,439;914,554
35,825;35,85;822,951;888,187
35,8375;35,8625;769,88;847,823
35,85;35,875;769,235;862,18
35,8625;35,8875;856,942;915,444
35,875;35,9;831,254;892,948
35,8875;35,9125;783,691;856,993
35,9;35,925;793,135;873,978
35,9125;35,9375;823,603;894,025
35,925;35,95;796,696;840,029
35,9375;35,9625;728,327;829,399
35,95;35,975;774,968;839,815
35,9625;35,9875;848,911;878,546
35,975;36;903,157;880,988
35,9875;36,0125;932,816;872,671
36;36,025;1099,02;965,503
36,0125;36,0375;1216,81;1029,45
36,025;36,05;1246,84;1094,31
36,0375;36,0625;1718,62;1457,56
36,05;36,075;1967,66;1658,25
36,0625;36,0875;1752,36;1538,72
36,075;36,1;1472,91;1378,95
36,0875;36,1125;1452,79;1371,69
36,1;36,125;1512,4;1360,16
36,1125;36,1375;1374,39;1253,59
36,125;36,15;1297,83;1207,27
36,1375;36,1625;1270,19;1197,9
36,15;36,175;1228,14;1159,69
36,1625;36,1875;1181,62;1081,43
36,175;36,2;1146,27;1060,1
36,1875;36,2125;1112,31;1038,6
36,2;36,225;1093,24;1004,38
36,2125;36,2375;1020,04;924,766
36,225;36,25;974,06;906,63
36,2375;36,2625;921,54;876,268
36,25;36,275;986,807;945,492
36,2625;36,2875;1043,3;983,073
36,275;36,3;1011,29;929,522
36,2875;36,3125;1019,17;989,314
36,3;36,325;956,029;994,872
36,3125;36,3375;986,121;934,945
36,325;36,35;1089,5;957,914
36,3375;36,3625;1114,73;944,44
36,35;36,375;955,844;885,272
36,3625;36,3875;753,734;830,039
36,375;36,4;695,937;752,216
36,3875;36,4125;653,741;690,613
36,4;36,425;644,151;663,724
36,4125;36,4375;578,782;598,353
36,425;36,45;587,784;600,055
36,4375;36,4625;566,07;605,48
36,45;36,475;596,97;648,187
36,4625;36,4875;578,422;624,906
36,475;36,5;512,459;561,651
36,4875;36,5125;484,139;514,946
36,5;36,525;462,672;519,108
36,5125;36,5375;516,691;568,93
36,525;36,55;501,021;514,128
36,5375;36,5625;469,515;550,173
36,55;36,575;459,413;555,066
36,5625;36,5875;499,629;557,235
36,575;36,6;558,512;604,296
36,5875;36,6125;617,916;662,083
36,6;36,625;650,08;705,4
36,6125;36,6375;684,311;676,249
36,625;36,65;694,55;708,804
36,6375;36,6625;654,052;701,541
36,65;36,675;690,942;708,839
36,6625;36,6875;727,957;755,561
36,675;36,7;779,325;732,594
36,6875;36,7125;709,725;659,218
36,7;36,725;591;633,717
36,7125;36,7375;599,823;621,05
36,725;36,75;530,798;537,006
36,7375;36,7625;673,434;654,159
36,75;36,775;811,153;775,104
36,7625;36,7875;833,381;866,49
36,775;36,8;861,937;951,331
36,7875;36,8125;865,108;918,411
36,8;36,825;821,072;857,193
36,8125;36,8375;778,828;836,311
36,825;36,85;838,2;843,734
36,8375;36,8625;1074,59;1086,07
36,85;36,875;1320,42;1201,62
36,8625;36,8875;1277,48;1056,89
36,875;36,9;1064,5;920,768
36,8875;36,9125;911,346;809,833
36,9;36,925;786,617;744,989
36,9125;36,9375;742,602;720,88
36,925;36,95;747,426;719,235
36,9375;36,9625;781,063;770,821
36,95;36,975;790,872;759,786
36,9625;36,9875;763,733;718,28
36,975;37;735,206;755,762
36,9875;37,0125;725,295;772,296
37;37,025;726,423;735,171
37,0125;37,0375;728,644;701,809
37,025;37,05;768,201;730,598
37,0375;37,0625;748,712;745,878
37,05;37,075;630,453;687,711
37,0625;37,0875;556,642;621,137
37,075;37,1;529,977;583,607
37,0875;37,1125;491,984;543,789
37,1;37,125;466,182;536,261
37,1125;37,1375;460,24;542,615
37,125;37,15;499,965;530,931
37,1375;37,1625;496,108;523,316
37,15;37,175;430,819;509,409
37,1625;37,1875;395,746;472,308
37,175;37,2;379,743;438,183
37,1875;37,2125;407,813;441,81
37,2;37,225;461,619;464,263
37,2125;37,2375;471,208;466,14
37,225;37,25;443,521;451,35
37,2375;37,2625;422,633;449,604
37,25;37,275;432,151;476,828
37,2625;37,2875;438,658;482,314
37,275;37,3;431,819;448,718
37,2875;37,3125;424,963;446,491
37,3;37,325;437,544;459,695
37,3125;37,3375;521,389;517,005
37,325;37,35;594,428;586,746
37,3375;37,3625;612,196;575,467
37,35;37,375;592,191;597,137
37,3625;37,3875;639,569;702,514
37,375;37,4;660,722;663,469
37,3875;37,4125;658,696;582,4
37,4;37,425;645,728;618,987
37,4125;37,4375;652,959;665,255
37,425;37,45;668,608;634,08
37,4375;37,4625;538,852;514,555
37,45;37,475;421,437;459,031
37,4625;37,4875;416,973;476,426
37,475;37,5;387,381;429,479
37,4875;37,5125;355,042;376,562
37,5;37,525;320,918;356,98
37,5125;37,5375;252,942;300,301
37,525;37,55;369,83;466,477
37,5375;37,5625;427,279;527,696
37,55;37,575;342,717;396,692
37,5625;37,5875;267,664;316,762
37,575;37,6;244,729;306,605
37,5875;37,6125;264,694;326,546
37,6;37,625;305,49;366,526
37,6125;37,6375;323,103;402,711
37,625;37,65;350,577;409,384
37,6375;37,6625;385,842;429,746
37,65;37,675;409,507;470,331
37,6625;37,6875;439,254;490,363
37,675;37,7;450,923;496,057
37,6875;37,7125;445,833;487,575
37,7;37,725;465,105;495,663
37,7125;37,7375;511,902;543,395
37,725;37,75;516,174;563,164
37,7375;37,7625;506,02;542,083
37,75;37,775;516,433;538,299
37,7625;37,7875;551,53;581,97
37,775;37,8;583,368;634,885
37,7875;37,8125;549,96;602,865
37,8;37,825;407,848;441,938
37,8125;37,8375;271,085;334,832
37,825;37,85;245,24;303,636
37,8375;37,8625;216,949;226,664
37,85;37,875;214,341;203,986
37,8625;37,8875;235,653;218,044
37,875;37,9;253,386;231,36
37,8875;37,9125;282,521;252,564
37,9;37,925;307,632;277,69
37,9125;37,9375;323,303;306,53
37,925;37,95;342,62;326,119
37,9375;37,9625;367,989;339,428
37,95;37,975;410,729;364,694
37,9625;37,9875;431,314;394,604
37,975;38;440,92;429,974
37,9875;38,0125;458,274;458,474
38;38,025;468,736;491,917
38,0125;38,0375;473,861;507,678
38,025;38,05;475,022;471,79
38,0375;38,0625;475,007;459,371
38,05;38,075;482,71;487,682
38,0625;38,0875;500,693;476,291
38,075;38,1;505,708;448,906
38,0875;38,1125;478,79;426,287
38,1;38,125;463,237;416,363
38,1125;38,1375;501,784;473,755
38,125;38,15;824,328;976,257
38,1375;38,1625;889,91;1105,15
38,15;38,175;751,687;913,173
38,1625;38,1875;733,829;903,871
38,175;38,2;685,908;854,682
38,1875;38,2125;679,922;805,576
38,2;38,225;617,789;699,952
38,2125;38,2375;547,965;594,41
38,225;38,25;415,889;464,859
38,2375;38,2625;246,798;303,144
38,25;38,275;253,229;284,456
38,2625;38,2875;939,58;1119,27
38,275;38,3;963,813;1142,32
38,2875;38,3125;320,753;332,444
38,3;38,325;172,793;180,478
38,3125;38,3375;149,153;145,49
38,325;38,35;141,278;132,111
38,3375;38,3625;133,918;119,033
38,35;38,375;133,548;106,586
38,3625;38,3875;129,823;97,9787
38,375;38,4;113,655;98,2027
38,3875;38,4125;112,303;102,023
38,4;38,425;108,086;108,909
38,4125;38,4375;98,623;108,158
38,425;38,45;105,426;95,6865
38,4375;38,4625;98,4117;86,0715
38,45;38,475;86,9322;85,9312
38,4625;38,4875;78,5478;100,602
38,475;38,5;91,8596;109,519
38,4875;38,5125;101,479;101,809
38,5;38,525;98,5149;102,828
38,5125;38,5375;101,937;104,576
38,525;38,55;100,329;97,4359
38,5375;38,5625;97,6197;107,586
38,55;38,575;97,3658;108,871
38,5625;38,5875;87,9854;100,275
38,575;38,6;89,6282;97,9352
38,5875;38,6125;89,8056;98,3491
38,6;38,625;83,2641;101,384
38,6125;38,6375;83,4304;102,012
38,625;38,65;85,4319;104,013
38,6375;38,6625;88,454;106,372
38,65;38,675;87,1889;103,157
38,6625;38,6875;82,695;98,5743
38,675;38,7;87,3993;92,355
38,6875;38,7125;89,9487;100,44
38,7;38,725;103,488;113,164
38,7125;38,7375;102,159;108,926
38,725;38,75;94,5597;100,339
38,7375;38,7625;101,74;102,343
38,75;38,775;95,3645;104,714
38,7625;38,7875;99,1107;106,156
38,775;38,8;104,037;118,567
38,7875;38,8125;107,842;118,646
38,8;38,825;105,274;104,778
38,8125;38,8375;99,9066;103,252
38,825;38,85;94,4105;100,25
38,8375;38,8625;91,8339;102,782
38,85;38,875;104,22;122,969
38,8625;38,8875;103,123;121,59
38,875;38,9;89,8616;111,891
38,8875;38,9125;94,8448;114,324
38,9;38,925;105,598;108,727
38,9125;38,9375;106,422;107,739
38,925;38,95;95,1901;107,082
38,9375;38,9625;89,397;111,859
38,95;38,975;92,7259;106,717
38,9625;38,9875;87,321;93,9497
38,975;39;92,4634;100,967
38,9875;39,0125;103,836;105,799
39;39,025;102,581;96,5306
39,0125;39,0375;101,816;94,0722
39,025;39,05;101,805;104,582
39,0375;39,0625;91,3511;104,892
39,05;39,075;87,0041;109,648
39,0625;39,0875;89,7449;124,09
39,075;39,1;93,3264;119,191
39,0875;39,1125;90,3837;110,886
39,1;39,125;99,2674;115,543
39,1125;39,1375;105,241;112,627
39,125;39,15;99,9775;104,572
39,1375;39,1625;113,548;106,233
39,15;39,175;120,934;103,741
39,1625;39,1875;122,545;97,2666
39,175;39,2;126,506;115,554
39,1875;39,2125;123,711;135,881
39,2;39,225;124,207;144,36
39,2125;39,2375;116,458;129,862
39,225;39,25;109,165;132,321
39,2375;39,2625;116,155;147,781
39,25;39,275;116,702;157,03
39,2625;39,2875;117,973;162,404
39,275;39,3;118,041;160,795
39,2875;39,3125;113,588;165,782
39,3;39,325;112,246;169,265
39,3125;39,3375;109,825;162,267
39,325;39,35;116,834;153,508
39,3375;39,3625;119,842;155,389
39,35;39,375;113,873;147,529
39,3625;39,3875;121,235;137,038
39,375;39,4;128,711;132,997
39,3875;39,4125;128,485;132,254
39,4;39,425;128,577;131,744
39,4125;39,4375;128,596;137,181
39,425;39,45;139,617;143,838
39,4375;39,4625;149,226;144,693
39,45;39,475;153,877;152,286
39,4625;39,4875;146,744;146,59
39,475;39,5;129,881;142,14
39,4875;39,5125;127,978;145,986
39,5;39,525;122,459;144,312
39,5125;39,5375;113,012;153,613
39,525;39,55;115,855;159,118
39,5375;39,5625;114,938;153,218
39,55;39,575;108,451;153,167
39,5625;39,5875;107,636;156,941
39,575;39,6;105,274;163,677
39,5875;39,6125;103,047;158,942
39,6;39,625;99,7214;141,223
39,6125;39,6375;102,609;147,212
39,625;39,65;109,773;152,86
39,6375;39,6625;113,79;137,543
39,65;39,675;107,498;139,215
39,6625;39,6875;101,085;148,176
39,675;39,7;98,8414;138,657
39,6875;39,7125;92,0377;138,95
39,7;39,725;87,0788;140,305
39,7125;39,7375;85,198;134,199
39,725;39,75;84,1884;130,751
39,7375;39,7625;95,9604;129,991
39,75;39,775;96,4145;126,085
39,7625;39,7875;81,8885;116,375
39,775;39,8;90,4077;122,761
39,7875;39,8125;90,271;127,81
39,8;39,825;95,5852;129,743
39,8125;39,8375;99,8384;127,84
39,825;39,85;96,8033;114,603
39,8375;39,8625;97,7476;113,174
39,85;39,875;84,5785;115,553
39,8625;39,8875;73,7908;106,621
39,875;39,9;70,54;100,648
39,8875;39,9125;84,5038;108,016
39,9;39,925;91,5332;111,82
39,9125;39,9375;87,7591;108,337
39,925;39,95;83,9879;110,654
39,9375;39,9625;98,2798;127,568
39,95;39,975;118,532;142,501
39,9625;39,9875;112,637;139,893
39,975;40;110,774;129,763
39,9875;40,0125;107,184;111,287
40;40,025;105,321;113,55
40,0125;40,0375;117,835;124,317
40,025;40,05;128,826;121,122
40,0375;40,0625;134,458;132,78
40,05;40,075;114,205;140,703
40,0625;40,0875;94,4091;136,769
40,075;40,1;94,5789;127,816
40,0875;40,1125;101,642;113,284
40,1;40,125;116,482;106,074
40,1125;40,1375;113,405;105,137
40,125;40,15;101,427;101,929
40,1375;40,1625;105,49;101,062
40,15;40,175;116,519;278,237
40,1625;40,1875;108,62;323,55
40,175;40,2;112,745;199,575
40,1875;40,2125;122,877;138,444
40,2;40,225;104,268;143,739
40,2125;40,2375;100,826;130,566
40,225;40,25;101,978;124,663
40,2375;40,2625;102,666;116,557
40,25;40,275;119,536;115,567
40,2625;40,2875;119,216;120,847
40,275;40,3;107,176;124,158
40,2875;40,3125;106,914;138,499
40,3;40,325;113,94;150,422
40,3125;40,3375;116,307;141,667
40,325;40,35;115,031;129,853
40,3375;40,3625;114,201;127,004
40,35;40,375;110,486;126
40,3625;40,3875;107,449;120,307
40,375;40,4;115,54;124,158
