Start;Stop;;;;
41,2125;41,2375;65;158;67;172
41,225;41,25;67;160;53;169
41,2375;41,2625;80;171;56;169
41,25;41,275;84;173;64;170
41,2625;41,2875;69;164;51;161
41,275;41,3;55;162;65;165
41,2875;41,3125;51;161;73;171
41,3;41,325;68;172;66;170
41,3125;41,3375;79;183;57;175
41,325;41,35;68;180;54;177
41,3375;41,3625;62;171;63;174
41,35;41,375;64;153;82;171
41,3625;41,3875;68;145;95;154
41,375;41,4;70;135;103;151
41,3875;41,4125;77;133;97;154
41,4;41,425;81;152;100;150
41,4125;41,4375;78;136;108;142
41,425;41,45;90;146;91;138
41,4375;41,4625;104;171;83;143
41,45;41,475;96;160;93;149
41,4625;41,4875;93;154;102;158
41,475;41,5;96;152;96;157
41,4875;41,5125;81;137;88;151
41,5;41,525;81;130;90;155
41,5125;41,5375;87;126;80;146
41,525;41,55;93;128;73;134
41,5375;41,5625;88;131;78;141
41,55;41,575;62;120;74;142
41,5625;41,5875;62;138;73;140
41,575;41,6;68;157;78;151
41,5875;41,6125;79;148;80;151
41,6;41,625;91;140;82;143
41,6125;41,6375;76;121;77;127
41,625;41,65;59;95;58;118
41,6375;41,6625;56;96;53;113
41,65;41,675;66;128;66;119
41,6625;41,6875;72;143;64;123
41,675;41,7;66;127;63;131
41,6875;41,7125;66;123;68;139
41,7;41,725;59;108;58;115
41,7125;41,7375;54;83;57;97
41,725;41,75;60;92;69;99
41,7375;41,7625;67;96;68;96
41,75;41,775;65;95;63;91
41,7625;41,7875;60;94;67;93
41,775;41,8;66;105;66;90
41,7875;41,8125;72;119;64;93
41,8;41,825;67;124;64;103
41,8125;41,8375;57;127;65;111
41,825;41,85;65;124;58;119
41,8375;41,8625;74;130;55;122
41,85;41,875;70;138;60;145
41,8625;41,8875;72;137;65;145
41,875;41,9;75;133;61;135
41,8875;41,9125;70;145;62;139
41,9;41,925;70;141;66;148
41,9125;41,9375;73;139;60;149
41,925;41,95;59;112;52;135
41,9375;41,9625;60;113;51;136
41,95;41,975;73;152;67;148
41,9625;41,9875;71;156;65;156
41,975;42;62;154;52;152
41,9875;42,0125;71;158;71;152
42;42,025;80;151;81;154
42,0125;42,0375;65;150;75;151
42,025;42,05;62;154;79;156
42,0375;42,0625;69;164;78;150
42,05;42,075;65;150;69;133
42,0625;42,0875;60;139;66;145
42,075;42,1;62;156;74;150
42,0875;42,1125;62;153;77;145
42,1;42,125;67;139;80;141
42,1125;42,1375;70;140;82;143
42,125;42,15;66;139;72;145
42,1375;42,1625;69;139;70;141
42,15;42,175;78;144;78;136
42,1625;42,1875;82;141;83;141
42,175;42,2;82;149;88;158
42,1875;42,2125;77;149;79;154
42,2;42,225;77;140;85;143
42,2125;42,2375;80;140;96;150
42,225;42,25;82;137;90;148
42,2375;42,2625;76;145;89;140
42,25;42,275;73;148;90;143
42,2625;42,2875;82;138;82;151
42,275;42,3;81;138;66;149
42,2875;42,3125;77;142;67;157
42,3;42,325;78;141;71;166
42,3125;42,3375;80;139;76;165
42,325;42,35;85;142;89;167
42,3375;42,3625;69;148;70;154
42,35;42,375;61;153;54;149
42,3625;42,3875;60;142;64;153
42,375;42,4;58;137;80;149
42,3875;42,4125;58;143;89;160
42,4;42,425;62;152;93;169
42,4125;42,4375;70;155;99;166
42,425;42,45;68;150;95;166
42,4375;42,4625;78;158;90;167
42,45;42,475;76;161;84;172
42,4625;42,4875;74;159;91;179
42,475;42,5;77;151;88;177
42,4875;42,5125;77;152;79;177
42,5;42,525;87;167;97;190
42,5125;42,5375;84;173;94;184
42,525;42,55;78;157;82;171
42,5375;42,5625;83;143;86;172
42,55;42,575;95;158;87;180
42,5625;42,5875;94;164;92;179
42,575;42,6;88;161;102;176
42,5875;42,6125;86;164;97;177
42,6;42,625;80;162;76;164
42,6125;42,6375;86;157;68;159
42,625;42,65;94;157;69;166
42,6375;42,6625;77;160;71;147
42,65;42,675;74;156;79;143
42,6625;42,6875;71;154;75;151
42,675;42,7;68;152;67;152
42,6875;42,7125;72;164;74;159
42,7;42,725;73;168;72;156
42,7125;42,7375;65;158;71;154
42,725;42,75;67;158;71;140
