Start,Stop,,
9.95,9.975,235.386,356.931
9.9625,9.9875,223.452,359.603
9.975,10,256.484,317.544
9.9875,10.0125,245.111,329.133
10,10.025,223.562,445.669
10.0125,10.0375,281.909,478.419
10.025,10.05,291.661,379.121
10.0375,10.0625,224.64,375.821
10.05,10.075,209.319,304.174
10.0625,10.0875,170.432,252.958
10.075,10.1,112.536,205.763
10.0875,10.1125,609.959,137.398
10.1,10.125,607.576,163.681
10.1125,10.1375,106.763,193.533
10.125,10.15,125.854,196.368
10.1375,10.1625,121.536,227.372
10.15,10.175,111.132,222.283
10.1625,10.1875,112.194,207.387
10.175,10.2,162.358,239.314
10.1875,10.2125,156.528,240.223
10.2,10.225,90.865,286.478
10.2125,10.2375,82.6974,270.748
10.225,10.25,121.405,156.06
10.2375,10.2625,490.295,514.102
10.25,10.275,772.332,812.605
10.2625,10.2875,738.91,716.707
10.275,10.3,530.589,418.259
10.2875,10.3125,447.492,344.155
10.3,10.325,584.959,523.274
10.3125,10.3375,1748.99,1860.29
10.325,10.35,2496.39,2732.77
10.3375,10.3625,3479.89,3414.84
10.35,10.375,4061.55,3849.46
10.3625,10.3875,3820.82,3720.79
10.375,10.4,3956.78,3978.6
10.3875,10.4125,3678.99,3949.9
10.4,10.425,2340.76,2674.74
10.4125,10.4375,1032.57,1047.52
10.425,10.45,823.08,627.671
10.4375,10.4625,884.812,691.294
10.45,10.475,782.887,641.923
10.4625,10.4875,650.425,558.985
10.475,10.5,583.637,548.434
10.4875,10.5125,556.197,515.45
10.5,10.525,502.958,468.887
10.5125,10.5375,453.213,445.745
10.525,10.55,442.395,428.056
10.5375,10.5625,413.772,373.114
10.55,10.575,363.649,316.011
10.5625,10.5875,347.962,253.918
10.575,10.6,359.667,222.173
10.5875,10.6125,334.554,207.088
10.6,10.625,257.907,197.349
10.6125,10.6375,234.038,254.745
10.625,10.65,591.398,559.655
10.6375,10.6625,685.511,655.521
10.65,10.675,422.328,425.703
10.6625,10.6875,211.204,194.65
10.675,10.7,197.778,169.894
10.6875,10.7125,346.22,340.18
10.7,10.725,536.242,535.338
10.7125,10.7375,700.924,734.552
10.725,10.75,1095.69,1032.25
10.7375,10.7625,1414.06,1320.74
10.75,10.775,1569.87,1522.42
10.7625,10.7875,1963.37,1872.29
10.775,10.8,2157.32,2022.29
10.7875,10.8125,1953.82,1834.06
10.8,10.825,1861.39,1715.6
10.8125,10.8375,1868.51,1672.25
10.825,10.85,1776.63,1629.13
10.8375,10.8625,1478.59,1428.84
10.85,10.875,1034.98,1072.49
10.8625,10.8875,777.355,741.107
10.875,10.9,556.337,463.071
10.8875,10.9125,320.076,362.783
10.9,10.925,290.081,338.548
10.9125,10.9375,282.594,337.436
10.925,10.95,249.071,292.863
10.9375,10.9625,207.242,245.083
10.95,10.975,160.684,217.472
10.9625,10.9875,153.747,205.38
10.975,11,155.276,237.087
10.9875,11.0125,154.346,313.914
11,11.025,187.602,392.074
11.0125,11.0375,223.721,392.657
11.025,11.05,326.023,461.888
11.0375,11.0625,400.186,529.876
11.05,11.075,342.515,413.343
11.0625,11.0875,436.087,614.242
11.075,11.1,981.269,1055.11
11.0875,11.1125,1167.45,1178.47
11.1,11.125,1114.77,1196.54
11.1125,11.1375,1199.03,1256.58
11.125,11.15,1249.9,1263.86
11.1375,11.1625,1293.12,1337.01
11.15,11.175,1217.74,1270.38
11.1625,11.1875,890.381,896.287
11.175,11.2,459.32,433.194
11.1875,11.2125,285.242,361.113
11.2,11.225,453.248,520.191
11.2125,11.2375,651.718,684.377
11.225,11.25,750.856,808.568
11.2375,11.2625,678.81,714.826
11.25,11.275,931.02,867.501
11.2625,11.2875,1376.63,1347.92
11.275,11.3,2305.23,2389.76
11.2875,11.3125,2735.87,2838.9
11.3,11.325,3170.62,3170.94
11.3125,11.3375,3468.42,3472.92
11.325,11.35,3505.2,3139.49
11.3375,11.3625,3978.97,3538.37
11.35,11.375,4130.53,4205.29
11.3625,11.3875,4136.21,4539.15
11.375,11.4,4877.58,5245.04
11.3875,11.4125,5787.96,5809.53
11.4,11.425,5908.15,5728.62
11.4125,11.4375,5299.93,4964.62
11.425,11.45,4440.14,3958.93
11.4375,11.4625,3171.94,2763.68
11.45,11.475,1638.01,1274.75
11.4625,11.4875,899.261,800.733
11.475,11.5,638.946,512.503
11.4875,11.5125,540.708,489.48
11.5,11.525,473.895,508.31
11.5125,11.5375,318.468,377.888
11.525,11.55,304.277,300.841
11.5375,11.5625,240.946,278.668
11.55,11.575,213.029,264.676
11.5625,11.5875,213.013,230.242
11.575,11.6,155.465,219.304
11.5875,11.6125,158.501,200.771
11.6,11.625,175.258,195.328
11.6125,11.6375,159.736,184.626
11.625,11.65,148.712,145.424
11.6375,11.6625,129.241,130.362
11.65,11.675,111.633,117.344
11.6625,11.6875,114.031,112.752
11.675,11.7,91.4472,115.011
11.6875,11.7125,86.3501,124.003
11.7,11.725,105.531,140.226
11.7125,11.7375,114.217,141.531
11.725,11.75,108.498,124.997
11.7375,11.7625,93.8535,111.965
11.75,11.775,82.9349,156.292
11.7625,11.7875,73.048,149.526
11.775,11.8,76.0822,84.9506
11.7875,11.8125,72.618,77.5046
11.8,11.825,68.7986,75.565
11.8125,11.8375,80.1228,86.3026
11.825,11.85,73.0188,98.1244
11.8375,11.8625,68.9139,90.6786
11.85,11.875,73.9725,94.5656
11.8625,11.8875,65.352,92.4604
11.875,11.9,64.5516,76.4337
11.8875,11.9125,64.3009,79.6961
11.9,11.925,57.7865,73.0852
11.9125,11.9375,48.4052,57.6263
11.925,11.95,61.9477,54.9117
11.9375,11.9625,67.8929,62.3537
11.95,11.975,58.6228,63.75
11.9625,11.9875,58.0942,75.5005
11.975,12,56.2896,81.374
11.9875,12.0125,50.4207,63.9667
12,12.025,49.3012,67.0423
12.0125,12.0375,56.0211,73.5599
12.025,12.05,58.0294,65.826
12.0375,12.0625,61.462,70.5802
12.05,12.075,72.0226,80.1008
12.0625,12.0875,67.4839,82.8503
12.075,12.1,60.5581,80.1669
12.0875,12.1125,65.5234,67.6921
12.1,12.125,67.862,56.7988
12.1125,12.1375,71.0766,68.5176
12.125,12.15,62.6974,72.4523
12.1375,12.1625,53.9942,63.0769
12.15,12.175,59.2351,74.6879
12.1625,12.1875,61.0637,81.5848
12.175,12.2,56.9503,78.4268
12.1875,12.2125,58.1289,80.6186
12.2,12.225,73.2716,75.3816
12.2125,12.2375,75.1851,65.6944
12.225,12.25,67.7946,64.1137
12.2375,12.2625,75.3363,73.1838
12.25,12.275,74.934,69.169
12.2625,12.2875,63.1862,63.2949
12.275,12.3,58.021,61.5661
12.2875,12.3125,61.2804,60.2908
12.3,12.325,64.7985,70.3458
12.3125,12.3375,60.3699,71.845
12.325,12.35,61.626,71.335
12.3375,12.3625,61.1821,69.6155
12.35,12.375,70.0604,61.4112
12.3625,12.3875,68.636,60.2415
12.375,12.4,56.7709,61.3124
12.3875,12.4125,51.9101,58.4705
12.4,12.425,54.7745,60.5556
12.4125,12.4375,59.8029,68.9327
12.425,12.45,56.7705,64.5138
12.4375,12.4625,54.0118,59.1806
12.45,12.475,54.374,68.321
12.4625,12.4875,57.8543,67.9352
12.475,12.5,60.402,78.7798
12.4875,12.5125,58.3193,86.7726
12.5,12.525,59.0137,83.57
12.5125,12.5375,68.46,81.5821
12.525,12.55,82.7514,88.369
12.5375,12.5625,94.9356,93.5617
12.55,12.575,94.9327,97.3731
12.5625,12.5875,87.6579,100.21
12.575,12.6,81.2293,96.5758
12.5875,12.6125,101.496,98.3347
12.6,12.625,103.648,93.4373
12.6125,12.6375,74.7789,90.0612
12.625,12.65,66.4694,93.6799
12.6375,12.6625,121.483,143.766
12.65,12.675,132.161,155.708
12.6625,12.6875,115.429,132.408
12.675,12.7,120.64,127.018
12.6875,12.7125,119.364,134.452
12.7,12.725,125.635,153.115
12.7125,12.7375,121.219,146.008
12.725,12.75,114.767,132.933
12.7375,12.7625,120.682,129.326
12.75,12.775,124.844,132.934
12.7625,12.7875,114.369,135.471
12.775,12.8,108.901,127.162
12.7875,12.8125,127.562,126.126
12.8,12.825,124.205,131.816
12.8125,12.8375,117.954,134.327
12.825,12.85,112.13,123.934
12.8375,12.8625,103.56,127.598
12.85,12.875,114.955,132.968
12.8625,12.8875,111.961,124.503
12.875,12.9,105.468,120.85
12.8875,12.9125,95.1044,111.749
12.9,12.925,93.8376,114.659
12.9125,12.9375,105.321,128.234
12.925,12.95,116.087,123.644
12.9375,12.9625,114.655,116.155
12.95,12.975,100.393,123.999
12.9625,12.9875,98.2571,139.361
12.975,13,102.111,139.17
12.9875,13.0125,105.148,130.878
13,13.025,97.7055,134.122
13.0125,13.0375,93.1538,122.028
13.025,13.05,88.0935,99.0048
13.0375,13.0625,75.7299,83.9379
13.05,13.075,83.2718,98.1657
13.0625,13.0875,89.6659,103.273
13.075,13.1,95.0909,105.785
13.0875,13.1125,112.124,120.979
13.1,13.125,113.082,121.395
13.1125,13.1375,97.0716,117.367
13.125,13.15,110.501,136.568
13.1375,13.1625,121.268,143.011
13.15,13.175,120.808,139.623
13.1625,13.1875,112.601,138.107
13.175,13.2,111.61,130.139
13.1875,13.2125,116.979,120.334
13.2,13.225,118.366,117.827
13.2125,13.2375,129.637,140.272
13.225,13.25,133.948,179.43
13.2375,13.2625,140.845,218.034
13.25,13.275,135.817,229.096
13.2625,13.2875,299.14,381.679
13.275,13.3,1208.57,1357.04
13.2875,13.3125,1953.07,2085.32
13.3,13.325,2160.1,2221.71
13.3125,13.3375,2539.21,2549.53
13.325,13.35,2520.5,2497.6
13.3375,13.3625,1931.61,2062.02
13.35,13.375,1806.58,1956.88
13.3625,13.3875,1781.14,1764.69
13.375,13.4,1454.56,1501.9
13.3875,13.4125,1057.39,1177.44
13.4,13.425,948.377,1032.82
13.4125,13.4375,777.689,840.753
13.425,13.45,753.136,778.324
13.4375,13.4625,786.753,790.139
13.45,13.475,731.461,758.937
13.4625,13.4875,950.554,984.178
13.475,13.5,1407.76,1451.51
13.4875,13.5125,1689.96,1659.59
13.5,13.525,2225.56,2117.01
13.5125,13.5375,2665.36,2610.59
13.525,13.55,3056.39,3007.39
13.5375,13.5625,3724.17,3580.8
13.55,13.575,3800.93,3580.47
13.5625,13.5875,3912.25,3687.9
13.575,13.6,4024.5,3753.57
13.5875,13.6125,4136.59,3779.35
13.6,13.625,4210.67,3834.61
13.6125,13.6375,3950.14,3598.87
13.625,13.65,3852.23,3598.34
13.6375,13.6625,3346.78,3156.05
13.65,13.675,3077.96,3001.2
13.6625,13.6875,3012.77,3164.78
13.675,13.7,2987.74,3170.87
13.6875,13.7125,3576.18,3687.07
13.7,13.725,3532.35,3645.69
13.7125,13.7375,3409.61,3335.35
13.725,13.75,3198.02,3083.03
13.7375,13.7625,3085.9,2888.31
13.75,13.775,3325.19,2932.32
13.7625,13.7875,2849.08,2493.06
13.775,13.8,2079.25,1939.99
13.7875,13.8125,1291.6,1405.56
13.8,13.825,916.149,1068.57
13.8125,13.8375,670.355,803.637
13.825,13.85,432.31,598.175
13.8375,13.8625,309.66,463.51
13.85,13.875,221.75,354.804
13.8625,13.8875,224.361,289.184
13.875,13.9,223.926,240.497
13.8875,13.9125,210.982,229.241
13.9,13.925,210.585,212.848
13.9125,13.9375,168.568,181.246
13.925,13.95,176.273,192.609
13.9375,13.9625,203.05,189.908
13.95,13.975,154.059,162.753
13.9625,13.9875,121.81,159.453
13.975,14,133.792,152.252
13.9875,14.0125,135.701,143.511
14,14.025,142.674,160.98
14.0125,14.0375,151.485,157.771
14.025,14.05,129.637,130.503
14.0375,14.0625,98.5064,122.817
14.05,14.075,94.8046,117.841
14.0625,14.0875,110.729,112.018
14.075,14.1,119.964,112.621
14.0875,14.1125,111.704,106.47
14.1,14.125,105.311,97.848
14.1125,14.1375,101.128,100.46
14.125,14.15,98.2137,95.128
14.1375,14.1625,101.317,105.775
14.15,14.175,94.5239,146.316
14.1625,14.1875,88.115,168.518
14.175,14.2,91.7578,195.745
14.1875,14.2125,93.6914,210.198
14.2,14.225,93.3514,185.925
14.2125,14.2375,113.175,154.026
14.225,14.25,119.562,120.205
14.2375,14.2625,112.793,104.911
14.25,14.275,123.474,121.312
14.2625,14.2875,136.137,135.543
14.275,14.3,179.77,135.399
14.2875,14.3125,176.752,129.255
14.3,14.325,142.207,180.753
14.3125,14.3375,129.19,209.366
14.325,14.35,108.933,237.909
14.3375,14.3625,106.52,290.711
14.35,14.375,112.047,390.099
14.3625,14.3875,126.746,532.902
14.375,14.4,123.581,534.304
14.3875,14.4125,119.447,450.686
14.4,14.425,129.872,385.946
14.4125,14.4375,115.559,301.624
14.425,14.45,92.7645,278.195
14.4375,14.4625,90.0102,245.164
14.45,14.475,89.9472,209.474
14.4625,14.4875,100.177,193.793
14.475,14.5,99.8729,151.122
14.4875,14.5125,118.716,143.186
14.5,14.525,118.786,216.018
14.5125,14.5375,97.6131,563.112
14.525,14.55,95.837,697.531
14.5375,14.5625,91.4258,680.073
14.55,14.575,93.0881,696.942
14.5625,14.5875,228.14,686.333
14.575,14.6,292.197,721.045
14.5875,14.6125,709.364,1017.59
14.6,14.625,1018.58,1328.22
14.6125,14.6375,1262.44,1530.27
14.625,14.65,1490.66,1617.5
14.6375,14.6625,1353.29,1394.12
14.65,14.675,875.904,902.419
14.6625,14.6875,446.338,542.849
14.675,14.7,277.482,491.392
14.6875,14.7125,190.006,367.809
14.7,14.725,208.216,260.407
14.7125,14.7375,205.385,231.646
14.725,14.75,187.081,191.417
14.7375,14.7625,147.363,143.215
14.75,14.775,399.015,488.697
14.7625,14.7875,554.674,560.911
14.775,14.8,586.757,604.596
14.7875,14.8125,766.037,787.353
14.8,14.825,773.139,710.193
14.8125,14.8375,1357.69,1268.13
14.825,14.85,1552.46,1561
14.8375,14.8625,1623.59,1561.83
14.85,14.875,2036.85,1860.16
14.8625,14.8875,1735.51,1707.55
14.875,14.9,1704.47,1591.43
14.8875,14.9125,2085.55,1935.78
14.9,14.925,1690.25,1715.54
14.9125,14.9375,1286.82,1332.38
14.925,14.95,1109.88,1134.93
14.9375,14.9625,550.637,673.881
14.95,14.975,344.141,446.129
14.9625,14.9875,345.343,397.8
14.975,15,288.22,360.826
14.9875,15.0125,234.892,320.27
15,15.025,210.775,299.83
15.0125,15.0375,206.023,310.555
15.025,15.05,210.726,320.998
15.0375,15.0625,403.521,487.11
15.05,15.075,794.713,807.215
15.0625,15.0875,777.513,754.008
15.075,15.1,655.51,672.664
15.0875,15.1125,684.128,688.176
15.1,15.125,885.843,815.335
15.1125,15.1375,1163.45,1121.32
15.125,15.15,1081.52,1105.25
15.1375,15.1625,959.881,1015.77
15.15,15.175,1097.64,1185.68
15.1625,15.1875,1262.89,1370.86
15.175,15.2,1348.76,1481.46
15.1875,15.2125,1371.55,1462.56
15.2,15.225,1347.63,1308.4
15.2125,15.2375,1306.59,1236.76
15.225,15.25,1285.09,1237.37
15.2375,15.2625,1480.01,1513.69
15.25,15.275,1655.86,1668.56
15.2625,15.2875,1882.25,1833.75
15.275,15.3,2083.43,1972.52
15.2875,15.3125,2061.94,1890.65
15.3,15.325,1851.68,1772.33
15.3125,15.3375,1813.84,1924.21
15.325,15.35,1951.53,2131.43
15.3375,15.3625,1881.47,2108.3
15.35,15.375,1844.38,2140.35
15.3625,15.3875,1761.78,2072.06
15.375,15.4,1516.17,1861.36
15.3875,15.4125,1188.07,1555.78
15.4,15.425,852.33,1138.42
15.4125,15.4375,657.043,751.805
15.425,15.45,574.56,578.877
15.4375,15.4625,533.719,538.977
15.45,15.475,489.477,507.567
15.4625,15.4875,476.47,494.872
15.475,15.5,467.983,472.013
15.4875,15.5125,424.541,428.495
15.5,15.525,392.69,433.896
15.5125,15.5375,369.072,418.499
15.525,15.55,330.302,384.197
15.5375,15.5625,305.46,338.648
15.55,15.575,302.171,318.073
15.5625,15.5875,286.329,319.895
15.575,15.6,272.404,290.804
15.5875,15.6125,277.428,273.668
15.6,15.625,255.69,256.434
15.6125,15.6375,236.524,246.601
15.625,15.65,248.095,234.191
15.6375,15.6625,209.505,188.54
15.65,15.675,150.76,125.033
15.6625,15.6875,139.567,101.033
15.675,15.7,138.683,97.9464
15.6875,15.7125,129.771,96.0679
15.7,15.725,113.096,86.4056
15.7125,15.7375,116.317,85.8844
15.725,15.75,109.926,80.3298
15.7375,15.7625,96.1849,71.1677
15.75,15.775,94.4223,75.5587
15.7625,15.7875,96.6563,76.804
15.775,15.8,97.8956,74.0972
15.7875,15.8125,97.4996,76.7531
15.8,15.825,109.495,86.7696
15.8125,15.8375,111.061,96.4649
15.825,15.85,112.017,115.301
15.8375,15.8625,125.558,140.041
15.85,15.875,123.973,135.089
15.8625,15.8875,130.515,148.064
15.875,15.9,141.005,174.305
15.8875,15.9125,159.179,165.562
15.9,15.925,185.308,204.422
15.9125,15.9375,186.046,218.606
15.925,15.95,174.969,188.594
15.9375,15.9625,189.997,199.432
15.95,15.975,207.208,203.592
15.9625,15.9875,219.646,196.361
15.975,16,220.747,223.925
15.9875,16.0125,220.422,223.182
16,16.025,232.665,201.403
16.0125,16.0375,227.486,221.872
16.025,16.05,191.96,219.349
16.0375,16.0625,193.844,234.85
16.05,16.075,224.578,260.44
16.0625,16.0875,233.069,239.979
16.075,16.1,220.928,230.041
16.0875,16.1125,203.307,224.268
16.1,16.125,194.113,226.528
16.1125,16.1375,216.66,261.417
16.125,16.15,236.755,278.807
16.1375,16.1625,229.432,269.288
16.15,16.175,257.16,292.47
16.1625,16.1875,264.732,271.681
16.175,16.2,228.362,203.341
16.1875,16.2125,206.571,203.478
16.2,16.225,217.03,244.549
16.2125,16.2375,202.468,242.632
16.225,16.25,213.143,203.586
16.2375,16.2625,241.098,209.199
16.25,16.275,253.288,219.325
16.2625,16.2875,245.044,192.729
16.275,16.3,226.294,180.078
16.2875,16.3125,228.472,180.04
16.3,16.325,200.659,166.874
16.3125,16.3375,185.886,165.314
16.325,16.35,193.91,164.645
16.3375,16.3625,170.052,165.484
16.35,16.375,151.611,156.141
16.3625,16.3875,148.112,143.125
16.375,16.4,137.888,126.528
16.3875,16.4125,135.278,126.612
16.4,16.425,116.527,151.74
16.4125,16.4375,100.125,310.636
16.425,16.45,112.977,507.275
16.4375,16.4625,110.513,728.005
16.45,16.475,94.9938,784.978
16.4625,16.4875,93.7715,831.495
16.475,16.5,95.2358,860.526
16.4875,16.5125,95.3226,739.123
16.5,16.525,96.5469,788.985
16.5125,16.5375,98.0289,881.416
16.525,16.55,84.7962,796.796
16.5375,16.5625,126.025,610.118
16.55,16.575,165.933,498.407
16.5625,16.5875,137.472,469.921
16.575,16.6,88.5195,348.996
16.5875,16.6125,87.9656,176.85
16.6,16.625,89.2768,115.68
16.6125,16.6375,90.8834,98.8641
16.625,16.65,90.0928,97.6591
16.6375,16.6625,79.7662,91.6584
16.65,16.675,83.4129,92.2802
16.6625,16.6875,76.5862,99.8077
16.675,16.7,66.4134,146.067
16.6875,16.7125,68.6959,187.149
16.7,16.725,76.0457,196.924
16.7125,16.7375,77.7521,229.756
16.725,16.75,77.5926,213.072
16.7375,16.7625,81.3135,176.744
16.75,16.775,72.1902,184.964
16.7625,16.7875,77.8554,166.8
16.775,16.8,78.648,267.224
16.7875,16.8125,76.1439,445.146
16.8,16.825,90.034,556.139
16.8125,16.8375,98.1462,548.637
16.825,16.85,98.8486,462.562
16.8375,16.8625,102.869,422.333
16.85,16.875,91.5272,386.221
16.8625,16.8875,148.858,479.424
16.875,16.9,241.021,482.619
16.8875,16.9125,328.954,349.85
16.9,16.925,274.872,347.125
16.9125,16.9375,312.919,399.348
16.925,16.95,358.159,380.97
16.9375,16.9625,402.726,366.846
16.95,16.975,468.47,432.613
16.9625,16.9875,740.581,629.965
16.975,17,822.851,718.311
16.9875,17.0125,823.103,755.246
17,17.025,752.669,662.14
17.0125,17.0375,539.594,504.323
17.025,17.05,601.299,581.27
17.0375,17.0625,625.139,571.689
17.05,17.075,743.529,668.003
17.0625,17.0875,1009.46,990.824
17.075,17.1,891.409,898.104
17.0875,17.1125,920.503,842.652
17.1,17.125,1199.75,1145.94
17.1125,17.1375,1235.99,1197.78
17.125,17.15,963.37,913.214
17.1375,17.1625,934.309,951.337
17.15,17.175,1241.65,1284.19
17.1625,17.1875,973.65,1072.85
17.175,17.2,658.295,734.291
17.1875,17.2125,652.806,595.911
17.2,17.225,443.023,412.758
17.2125,17.2375,633.994,617.042
17.225,17.25,808.831,762.246
17.2375,17.2625,652.863,630.028
17.25,17.275,558.424,570.583
17.2625,17.2875,581.741,596.116
17.275,17.3,664.164,723.511
17.2875,17.3125,696.783,773.3
17.3,17.325,499.878,552.045
17.3125,17.3375,225.062,333.32
17.325,17.35,129.585,358.95
17.3375,17.3625,125.271,551.215
17.35,17.375,219.12,644.355
17.3625,17.3875,312.673,661.357
17.375,17.4,388.604,697.96
17.3875,17.4125,1265.81,1398.19
17.4,17.425,1954.76,2044.74
17.4125,17.4375,2293.85,2402.17
17.425,17.45,2922.85,2806.1
17.4375,17.4625,2939.23,2751.14
17.45,17.475,2363.91,2323.49
17.4625,17.4875,1965.16,2018.41
17.475,17.5,1461.97,1722.78
17.4875,17.5125,1151.97,1366.42
17.5,17.525,914.024,1046.72
17.5125,17.5375,676.126,835.212
17.525,17.55,417.113,529.561
17.5375,17.5625,299.962,552.947
17.55,17.575,368.016,632.902
17.5625,17.5875,398.973,579.588
17.575,17.6,507.27,614.873
17.5875,17.6125,793.226,870.41
17.6,17.625,967.877,1059.44
17.6125,17.6375,1098.11,1199.62
17.625,17.65,1251,1331
17.6375,17.6625,1367.69,1444.7
17.65,17.675,1369.5,1490.79
17.6625,17.6875,1066.48,1211.21
17.675,17.7,587.821,746.098
17.6875,17.7125,289.406,599.459
17.7,17.725,479.114,1863.79
17.7125,17.7375,520.669,1840.06
17.725,17.75,475.657,665.36
17.7375,17.7625,873.507,959.908
17.75,17.775,1051.03,986.72
17.7625,17.7875,747.23,650.995
17.775,17.8,240.901,228.46
17.7875,17.8125,131.724,182.067
17.8,17.825,131.238,157.21
17.8125,17.8375,594.713,600.134
17.825,17.85,682.782,701.537
17.8375,17.8625,624.947,701.554
17.85,17.875,1742.39,1694.27
17.8625,17.8875,2234.43,2119.04
17.875,17.9,2045.07,1926.25
17.8875,17.9125,1865.08,1762.61
17.9,17.925,1655.51,1589.94
17.9125,17.9375,1600.5,1606.97
17.925,17.95,1554.9,1610.51
17.9375,17.9625,1396.16,1458.45
17.95,17.975,1161.3,1206.54
17.9625,17.9875,811.285,829.536
17.975,18,451.76,469.792
17.9875,18.0125,178.721,221.759
18,18.025,158.386,168.47
18.0125,18.0375,158.214,166.398
18.025,18.05,192.063,190.062
18.0375,18.0625,197.151,179.24
18.05,18.075,153.527,165.3
18.0625,18.0875,116.073,175.193
18.075,18.1,967.071,986.234
18.0875,18.1125,2446.58,2281.5
18.1,18.125,3135.7,2756.68
18.1125,18.1375,2914.58,2472.5
18.125,18.15,2551.56,2202.23
18.1375,18.1625,2532.17,2177.23
18.15,18.175,2543.92,2236.81
18.1625,18.1875,2324.18,2102.73
18.175,18.2,2092.87,1895.68
18.1875,18.2125,1911.37,1734.19
18.2,18.225,1710.9,1557.28
18.2125,18.2375,1231.27,1147.4
18.225,18.25,795.331,779.016
18.2375,18.2625,531.267,553.842
18.25,18.275,330.284,336.136
18.2625,18.2875,257.866,237.633
18.275,18.3,234.832,243.521
18.2875,18.3125,266.213,262.697
18.3,18.325,238.996,238.763
18.3125,18.3375,186.725,224.097
18.325,18.35,148.319,187.409
18.3375,18.3625,153.395,174.908
18.35,18.375,155.734,199.344
18.3625,18.3875,131.007,184.614
18.375,18.4,127.587,156.521
18.3875,18.4125,132.565,142.001
18.4,18.425,118.997,121.904
18.4125,18.4375,100.529,112.71
18.425,18.45,92.1672,101.037
18.4375,18.4625,93.8852,95.5681
18.45,18.475,91.1395,90.0696
18.4625,18.4875,87.0789,83.0325
18.475,18.5,83.4957,76.1719
18.4875,18.5125,78.9031,84.9868
18.5,18.525,74.0515,88.381
18.5125,18.5375,75.9551,79.8923
18.525,18.55,80.2553,80.4961
18.5375,18.5625,75.1577,76.4287
18.55,18.575,74.4237,74.6002
18.5625,18.5875,71.7496,81.0654
18.575,18.6,64.014,81.5848
18.5875,18.6125,76.1576,74.4007
18.6,18.625,75.2437,82.9798
18.6125,18.6375,67.6027,93.6227
18.625,18.65,69.4915,85.1117
18.6375,18.6625,66.0715,74.3949
18.65,18.675,62.271,77.679
18.6625,18.6875,58.8345,92.0466
18.675,18.7,55.0896,87.8111
18.6875,18.7125,59.7657,61.8068
18.7,18.725,65.9986,58.4118
18.7125,18.7375,61.5446,70.0164
18.725,18.75,61.6973,97.0347
18.7375,18.7625,59.0662,143.862
18.75,18.775,58.2363,164.213
18.7625,18.7875,61.6946,157.865
18.775,18.8,54.2823,127.466
18.7875,18.8125,54.9454,74.1033
18.8,18.825,55.1983,71.6359
18.8125,18.8375,50.0448,73.763
18.825,18.85,50.7406,63.5857
18.8375,18.8625,50.4616,92.1134
18.85,18.875,51.7325,112.478
18.8625,18.8875,53.7185,129.819
18.875,18.9,50.0698,138.552
18.8875,18.9125,51.6549,116.642
18.9,18.925,53.8672,98.8879
18.9125,18.9375,59.5671,103.489
18.925,18.95,59.5186,91.5625
18.9375,18.9625,63.9557,84.3392
18.95,18.975,66.8546,133.163
18.9625,18.9875,61.0977,215.008
18.975,19,59.4164,266.382
18.9875,19.0125,58.624,305.797
19,19.025,60.5795,280.845
19.0125,19.0375,59.6367,180.259
19.025,19.05,69.1918,128.039
19.0375,19.0625,76.1066,146.165
19.05,19.075,65.6581,170.008
19.0625,19.0875,58.9826,242.287
19.075,19.1,70.9222,277.746
19.0875,19.1125,77.7214,304.222
19.1,19.125,74.3584,355.808
19.1125,19.1375,79.5696,459.138
19.125,19.15,310.418,505.231
19.1375,19.1625,482.252,515.764
19.15,19.175,752.047,703.045
19.1625,19.1875,918.233,2825.81
19.175,19.2,745.504,3067.45
19.1875,19.2125,595.584,1485.72
19.2,19.225,589.982,885.766
19.2125,19.2375,653.935,867.723
19.225,19.25,835.514,979.027
19.2375,19.2625,1449.67,1498.21
19.25,19.275,1635.7,1593.19
19.2625,19.2875,1396.49,1249.05
19.275,19.3,1307.36,1141.52
19.2875,19.3125,1338.65,1224
19.3,19.325,1382.78,1097.01
19.3125,19.3375,1038.89,659.464
19.325,19.35,844.333,703.745
19.3375,19.3625,749.765,640.149
19.35,19.375,327.07,290.147
19.3625,19.3875,848.417,382.668
19.375,19.4,919.707,383.787
19.3875,19.4125,973.578,811.293
19.4,19.425,1075.63,979.037
19.4125,19.4375,907.974,882.013
19.425,19.45,1228,1275.68
19.4375,19.4625,1610.72,1772.39
19.45,19.475,1941.61,2085.72
19.4625,19.4875,2601.05,2397.51
19.475,19.5,3168,2631.07
19.4875,19.5125,2843.15,2329.47
19.5,19.525,2178.75,1883.99
19.5125,19.5375,1889.62,1763.25
19.525,19.55,1721.23,1737.11
19.5375,19.5625,1829.43,1866.6
19.55,19.575,1924.06,1978.47
19.5625,19.5875,1959.77,1936.81
19.575,19.6,2157.99,2158.07
19.5875,19.6125,2375.57,2528.52
19.6,19.625,2437.02,2661.1
19.6125,19.6375,2345.71,2500.82
19.625,19.65,2453.28,2592.14
19.6375,19.6625,2671.02,2845.79
19.65,19.675,2556.35,2616.28
19.6625,19.6875,2646.29,2694.63
19.675,19.7,2842.02,2986.01
19.6875,19.7125,2702.25,2878.7
19.7,19.725,2430.65,2536.43
19.7125,19.7375,2288.47,2268.14
19.725,19.75,2045.85,2005.44
19.7375,19.7625,1557.4,1662.27
19.75,19.775,1184.52,1462.64
19.7625,19.7875,978.299,1198.64
19.775,19.8,793.687,909.086
