Start;Stop;;;;
30,9;30,925;51;160;49;156
30,9125;30,9375;57;155;60;151
30,925;30,95;54;154;76;152
30,9375;30,9625;59;154;69;153
30,95;30,975;72;165;67;150
30,9625;30,9875;64;162;77;150
30,975;31;58;153;83;153
30,9875;31,0125;53;152;73;157
31;31,025;45;152;77;150
31,0125;31,0375;46;145;79;148
31,025;31,05;64;137;68;145
31,0375;31,0625;59;144;67;148
31,05;31,075;63;152;74;153
31,0625;31,0875;70;154;73;161
31,075;31,1;65;157;65;160
31,0875;31,1125;71;143;77;150
31,1;31,125;75;147;88;156
31,1125;31,1375;64;157;81;153
31,125;31,15;56;153;78;150
31,1375;31,1625;55;157;71;158
31,15;31,175;47;151;65;149
31,1625;31,1875;55;151;79;148
31,175;31,2;73;170;95;167
31,1875;31,2125;72;158;88;172
31,2;31,225;62;155;93;155
31,2125;31,2375;67;156;105;157
31,225;31,25;76;151;97;170
31,2375;31,2625;75;167;109;171
31,25;31,275;82;172;112;164
31,2625;31,2875;87;156;98;155
31,275;31,3;71;136;85;151
31,2875;31,3125;67;145;93;154
31,3;31,325;53;152;93;148
31,3125;31,3375;55;140;70;135
31,325;31,35;77;134;67;151
31,3375;31,3625;73;128;85;158
31,35;31,375;71;132;95;152
31,3625;31,3875;79;142;90;150
31,375;31,4;86;140;91;146
31,3875;31,4125;79;137;94;148
31,4;31,425;74;148;85;149
31,4125;31,4375;79;144;82;134
31,425;31,45;69;142;86;135
31,4375;31,4625;61;155;79;144
31,45;31,475;64;147;72;147
31,4625;31,4875;64;137;77;154
31,475;31,5;55;147;90;152
31,4875;31,5125;48;155;92;148
31,5;31,525;48;152;77;150
31,5125;31,5375;60;148;69;148
31,525;31,55;77;144;77;150
31,5375;31,5625;88;158;91;155
31,55;31,575;75;160;86;162
31,5625;31,5875;55;162;72;157
31,575;31,6;50;154;69;136
31,5875;31,6125;47;132;70;128
31,6;31,625;69;146;81;136
31,6125;31,6375;76;151;75;150
31,625;31,65;68;148;62;149
31,6375;31,6625;71;153;70;139
31,65;31,675;75;147;71;142
31,6625;31,6875;71;139;63;149
31,675;31,7;63;143;57;143
31,6875;31,7125;57;155;72;147
31,7;31,725;42;157;71;162
31,7125;31,7375;47;167;46;161
31,725;31,75;51;170;38;157
31,7375;31,7625;52;161;46;160
31,75;31,775;70;155;58;173
31,7625;31,7875;71;152;63;182
31,775;31,8;65;167;55;177
31,7875;31,8125;68;189;62;170
31,8;31,825;60;178;69;178
31,8125;31,8375;49;163;60;183
31,825;31,85;56;171;55;178
31,8375;31,8625;58;173;59;173
31,85;31,875;58;173;63;176
31,8625;31,8875;67;169;59;172
31,875;31,9;68;159;67;163
31,8875;31,9125;68;162;86;173
31,9;31,925;67;158;69;159
31,9125;31,9375;55;172;41;159
31,925;31,95;50;169;32;169
31,9375;31,9625;44;156;42;164
31,95;31,975;47;168;48;171
31,9625;31,9875;51;158;45;164
31,975;32;31;102;36;104
31,9875;32,0125;26;97;19;81
32;32,025;29;143;21;124
32,0125;32,0375;37;169;41;165
32,025;32,05;103;180;96;184
32,0375;32,0625;147;184;141;179
32,05;32,075;135;186;131;188
32,0625;32,0875;98;183;101;181
32,075;32,1;75;172;90;176
32,0875;32,1125;68;167;79;171
32,1;32,125;47;177;53;154
32,1125;32,1375;36;172;40;149
32,125;32,15;38;155;42;159
32,1375;32,1625;38;152;37;169
32,15;32,175;28;169;29;156
32,1625;32,1875;31;150;29;151
32,175;32,2;28;117;35;147
32,1875;32,2125;25;120;41;155
32,2;32,225;29;123;39;157
32,2125;32,2375;28;119;31;145
32,225;32,25;25;117;29;152
32,2375;32,2625;25;121;36;155
32,25;32,275;25;111;31;142
32,2625;32,2875;24;115;22;141
32,275;32,3;23;122;27;139
32,2875;32,3125;25;115;29;134
32,3;32,325;29;119;27;136
32,3125;32,3375;29;120;27;139
32,325;32,35;26;125;31;151
32,3375;32,3625;23;129;33;161
32,35;32,375;75;162;79;178
32,3625;32,3875;164;215;162;207
32,375;32,4;180;227;182;209
32,3875;32,4125;156;200;160;191
32,4;32,425;133;197;144;201
32,4125;32,4375;95;206;105;202
32,425;32,45;69;184;80;187
32,4375;32,4625;61;180;82;196
32,45;32,475;112;201;131;207
32,4625;32,4875;171;223;189;220
32,475;32,5;154;225;183;237
32,4875;32,5125;119;219;141;236
32,5;32,525;93;225;93;223
32,5125;32,5375;70;209;96;216
32,525;32,55;69;197;96;202
32,5375;32,5625;67;198;81;189
32,55;32,575;71;194;83;195
32,5625;32,5875;82;180;83;191
32,575;32,6;76;179;71;199
32,5875;32,6125;67;181;63;195
32,6;32,625;67;176;102;182
32,6125;32,6375;88;181;115;178
32,625;32,65;99;189;114;182
32,6375;32,6625;105;193;116;195
32,65;32,675;97;186;96;185
32,6625;32,6875;92;192;84;179
32,675;32,7;95;197;87;171
32,6875;32,7125;84;193;75;169
32,7;32,725;97;187;99;180
32,7125;32,7375;120;163;136;167
32,725;32,75;129;160;136;159
32,7375;32,7625;139;167;140;160
32,75;32,775;147;167;148;171
32,7625;32,7875;154;180;158;187
32,775;32,8;159;200;172;203
32,7875;32,8125;158;196;175;206
32,8;32,825;130;172;132;183
32,8125;32,8375;88;144;77;150
32,825;32,85;64;131;57;129
32,8375;32,8625;61;138;53;115
32,85;32,875;64;128;48;95
32,8625;32,8875;67;124;47;84
32,875;32,9;61;128;49;92
32,8875;32,9125;60;121;48;100
32,9;32,925;59;108;49;106
32,9125;32,9375;59;104;48;108
32,925;32,95;58;118;49;110
32,9375;32,9625;57;120;49;110
32,95;32,975;55;119;48;105
32,9625;32,9875;61;141;49;108
32,975;33;67;153;48;111
32,9875;33,0125;60;151;49;106
33;33,025;74;173;48;115
33,0125;33,0375;89;173;49;121
33,025;33,05;76;151;49;112
33,0375;33,0625;67;154;48;115
33,05;33,075;68;162;47;117
33,0625;33,0875;73;163;50;121
33,075;33,1;84;167;59;135
33,0875;33,1125;80;168;60;134
33,1;33,125;132;206;116;179
33,1125;33,1375;199;243;171;227
33,125;33,15;183;233;152;213
33,1375;33,1625;137;222;117;211
33,15;33,175;104;208;99;216
33,1625;33,1875;85;198;94;198
33,175;33,2;74;184;83;174
33,1875;33,2125;81;173;84;172
33,2;33,225;102;187;117;185
33,2125;33,2375;131;217;157;222
33,225;33,25;136;218;159;232
33,2375;33,2625;102;212;130;209
33,25;33,275;77;212;99;197
33,2625;33,2875;77;194;92;200
33,275;33,3;70;184;86;191
33,2875;33,3125;83;170;80;165
33,3;33,325;97;166;93;166
33,3125;33,3375;91;173;100;171
33,325;33,35;91;178;91;164
33,3375;33,3625;101;179;92;173
33,35;33,375;120;183;112;184
33,3625;33,3875;118;190;117;175
33,375;33,4;107;192;96;176
33,3875;33,4125;106;195;94;186
33,4;33,425;113;193;103;178
33,4125;33,4375;111;187;97;163
33,425;33,45;90;174;101;168
33,4375;33,4625;87;176;93;172
33,45;33,475;97;184;88;167
33,4625;33,4875;104;175;110;177
33,475;33,5;123;181;119;189
33,4875;33,5125;153;193;141;188
33,5;33,525;169;189;168;190
33,5125;33,5375;150;187;157;183
33,525;33,55;125;188;138;182
33,5375;33,5625;128;191;134;199
33,55;33,575;124;184;128;189
33,5625;33,5875;114;189;116;183
33,575;33,6;126;194;118;198
33,5875;33,6125;137;190;131;198
33,6;33,625;123;188;122;184
33,6125;33,6375;116;183;126;170
33,625;33,65;118;184;139;174
33,6375;33,6625;108;187;130;183
33,65;33,675;102;183;125;180
33,6625;33,6875;126;202;140;195
33,675;33,7;147;217;147;217
33,6875;33,7125;139;205;133;216
33,7;33,725;135;194;134;209
33,7125;33,7375;123;186;136;203
33,725;33,75;119;186;129;190
33,7375;33,7625;118;194;127;188
33,75;33,775;123;187;120;197
33,7625;33,7875;136;173;126;187
33,775;33,8;124;189;139;182
33,7875;33,8125;123;191;132;179
33,8;33,825;130;181;133;178
33,8125;33,8375;122;192;142;187
33,825;33,85;122;199;145;197
33,8375;33,8625;128;190;141;206
33,85;33,875;138;181;140;203
33,8625;33,8875;158;185;151;195
33,875;33,9;155;189;169;198
33,8875;33,9125;158;191;184;215
33,9;33,925;185;212;200;225
33,9125;33,9375;202;232;205;222
33,925;33,95;199;236;201;227
33,9375;33,9625;181;224;186;222
33,95;33,975;151;222;168;218
33,9625;33,9875;127;218;144;212
33,975;34;121;193;125;197
33,9875;34,0125;121;186;122;186
34;34,025;116;184;115;172
34,0125;34,0375;120;178;118;171
34,025;34,05;123;174;128;169
34,0375;34,0625;111;180;127;169
34,05;34,075;101;189;115;174
34,0625;34,0875;85;186;114;177
34,075;34,1;85;198;105;173
34,0875;34,1125;93;203;96;163
34,1;34,125;111;186;118;174
34,1125;34,1375;121;188;130;185
34,125;34,15;108;193;107;177
34,1375;34,1625;83;184;93;178
34,15;34,175;85;177;95;184
34,1625;34,1875;104;177;91;180
34,175;34,2;108;177;101;170
34,1875;34,2125;135;182;132;179
34,2;34,225;145;191;129;173
34,2125;34,2375;120;181;109;159
34,225;34,25;118;183;109;175
34,2375;34,2625;128;181;122;190
34,25;34,275;120;178;132;192
34,2625;34,2875;120;161;133;172
34,275;34,3;124;148;133;159
34,2875;34,3125;138;168;142;171
34,3;34,325;144;169;151;176
34,3125;34,3375;150;170;154;180
34,325;34,35;151;175;154;180
34,3375;34,3625;140;167;146;172
34,35;34,375;134;163;137;170
34,3625;34,3875;126;169;131;167
34,375;34,4;123;166;123;160
34,3875;34,4125;121;158;114;148
34,4;34,425;122;167;120;157
34,4125;34,4375;115;159;119;166
34,425;34,45;108;162;101;166
34,4375;34,4625;96;150;84;160
34,45;34,475;58;101;55;124
34,4625;34,4875;31;61;33;103
34,475;34,5;30;57;31;100
34,4875;34,5125;31;64;33;97
34,5;34,525;30;73;32;101
34,5125;34,5375;31;74;31;100
34,525;34,55;31;77;31;109
34,5375;34,5625;35;80;33;112
34,55;34,575;35;67;36;99
34,5625;34,5875;31;61;37;74
34,575;34,6;31;69;35;83
34,5875;34,6125;31;73;37;93
34,6;34,625;31;63;37;99
34,6125;34,6375;31;63;33;114
34,625;34,65;33;87;37;101
34,6375;34,6625;31;84;35;78
34,65;34,675;32;79;31;73
34,6625;34,6875;32;112;32;103
34,675;34,7;32;119;36;122
34,6875;34,7125;32;103;36;111
34,7;34,725;27;86;29;105
34,7125;34,7375;31;92;29;106
34,725;34,75;36;113;34;98
34,7375;34,7625;32;89;36;85
34,75;34,775;28;67;30;79
34,7625;34,7875;27;64;29;68
34,775;34,8;27;49;29;60
34,7875;34,8125;27;43;27;64
34,8;34,825;28;55;28;67
34,8125;34,8375;29;79;31;80
34,825;34,85;24;79;26;79
34,8375;34,8625;23;81;27;89
34,85;34,875;25;115;34;101
34,8625;34,8875;31;137;29;122
34,875;34,9;40;155;21;151
34,8875;34,9125;37;162;25;145
34,9;34,925;47;158;35;149
34,9125;34,9375;49;153;57;167
34,925;34,95;43;168;71;176
34,9375;34,9625;54;185;68;176
34,95;34,975;80;180;72;173
34,9625;34,9875;100;202;91;195
34,975;35;102;224;104;217
34,9875;35,0125;67;150;71;143
35;35,025;28;100;32;100
35,0125;35,0375;31;140;25;126
35,025;35,05;33;162;27;153
35,0375;35,0625;28;159;30;157
35,05;35,075;34;170;34;144
35,0625;35,0875;55;172;33;139
35,075;35,1;55;157;40;155
35,0875;35,1125;48;159;46;162
35,1;35,125;54;156;45;164
35,1125;35,1375;52;154;48;176
35,125;35,15;41;156;37;173
35,1375;35,1625;27;145;33;162
35,15;35,175;24;134;37;165
35,1625;35,1875;25;116;37;161
35,175;35,2;29;137;41;156
35,1875;35,2125;39;167;51;165
35,2;35,225;37;148;49;183
35,2125;35,2375;28;147;42;191
35,225;35,25;25;151;39;170
35,2375;35,2625;27;123;37;154
35,25;35,275;29;125;35;159
35,2625;35,2875;27;149;39;165
35,275;35,3;27;149;45;158
35,2875;35,3125;29;143;45;159
35,3;35,325;36;151;46;166
35,3125;35,3375;31;163;47;171
35,325;35,35;27;167;49;187
35,3375;35,3625;29;167;41;197
35,35;35,375;37;176;43;191
35,3625;35,3875;46;182;49;183
35,375;35,4;76;180;83;182
35,3875;35,4125;123;186;129;195
35,4;35,425;160;208;151;203
35,4125;35,4375;177;243;177;222
35,425;35,45;163;248;177;231
35,4375;35,4625;133;229;145;230
35,45;35,475;94;214;121;228
35,4625;35,4875;88;206;110;211
35,475;35,5;78;202;101;206
35,4875;35,5125;79;206;110;211
35,5;35,525;74;206;102;213
35,5125;35,5375;59;196;92;208
35,525;35,55;75;200;95;195
35,5375;35,5625;99;197;98;193
35,55;35,575;119;189;115;194
35,5625;35,5875;95;186;104;185
35,575;35,6;73;186;104;177
35,5875;35,6125;78;189;100;187
35,6;35,625;74;183;82;185
35,6125;35,6375;94;192;100;179
35,625;35,65;105;196;94;178
35,6375;35,6625;106;200;100;184
35,65;35,675;112;201;120;192
35,6625;35,6875;103;181;105;176
35,675;35,7;91;178;99;167
35,6875;35,7125;92;179;98;172
35,7;35,725;99;182;97;182
35,7125;35,7375;97;189;92;195
35,725;35,75;94;187;87;195
35,7375;35,7625;132;187;125;180
35,75;35,775;159;195;161;181
35,7625;35,7875;153;202;165;190
35,775;35,8;172;205;175;212
35,7875;35,8125;154;189;157;190
35,8;35,825;129;160;135;147
35,8125;35,8375;136;157;140;154
35,825;35,85;145;165;146;166
35,8375;35,8625;149;171;144;163
35,85;35,875;140;169;145;169
35,8625;35,8875;134;164;144;179
35,875;35,9;131;161;139;178
35,8875;35,9125;131;164;134;164
35,9;35,925;135;165;124;158
35,9125;35,9375;120;161;125;163
35,925;35,95;104;171;131;164
35,9375;35,9625;113;173;127;163
35,95;35,975;140;193;151;189
35,9625;35,9875;167;228;187;218
35,975;36;182;229;192;223
35,9875;36,0125;158;208;170;207
36;36,025;140;186;147;186
36,0125;36,0375;137;188;141;180
36,025;36,05;137;196;148;190
36,0375;36,0625;148;191;151;198
36,05;36,075;141;182;144;191
36,0625;36,0875;137;174;134;177
36,075;36,1;129;176;123;166
36,0875;36,1125;126;176;131;170
36,1;36,125;137;168;132;171
36,1125;36,1375;125;145;116;164
36,125;36,15;142;170;144;170
36,1375;36,1625;161;194;171;182
36,15;36,175;151;185;163;185
36,1625;36,1875;147;192;161;198
36,175;36,2;120;191;120;191
36,1875;36,2125;154;214;134;200
36,2;36,225;195;232;172;224
36,2125;36,2375;149;220;125;202
36,225;36,25;104;203;80;181
36,2375;36,2625;98;183;73;172
36,25;36,275;99;173;69;159
36,2625;36,2875;93;171;68;145
36,275;36,3;85;156;67;140
36,2875;36,3125;79;141;62;137
36,3;36,325;75;150;59;132
36,3125;36,3375;79;177;53;140
36,325;36,35;75;179;51;143
36,3375;36,3625;77;179;65;141
36,35;36,375;89;183;75;151
36,3625;36,3875;103;178;71;162
36,375;36,4;112;184;80;163
36,3875;36,4125;108;178;91;164
36,4;36,425;121;186;105;184
36,4125;36,4375;127;194;117;189
36,425;36,45;121;193;119;194
36,4375;36,4625;116;196;125;198
36,45;36,475;120;195;116;182
36,4625;36,4875;106;198;96;180
36,475;36,5;97;204;95;191
36,4875;36,5125;125;204;113;193
36,5;36,525;151;192;142;183
36,5125;36,5375;161;179;159;178
36,525;36,55;158;195;155;187
36,5375;36,5625;149;204;148;196
36,55;36,575;139;195;138;195
36,5625;36,5875;125;198;127;204
36,575;36,6;122;193;112;214
36,5875;36,6125;145;201;113;215
36,6;36,625;143;215;120;213
36,6125;36,6375;115;218;119;196
36,625;36,65;112;211;123;194
36,6375;36,6625;131;214;119;212
36,65;36,675;127;208;116;204
36,6625;36,6875;126;192;130;196
36,675;36,7;128;189;128;197
36,6875;36,7125;120;190;124;203
36,7;36,725;138;207;126;215
36,7125;36,7375;138;218;136;209
36,725;36,75;122;219;134;204
36,7375;36,7625;134;207;121;196
36,75;36,775;150;197;129;187
36,7625;36,7875;151;200;127;183
36,775;36,8;140;218;121;195
36,7875;36,8125;146;211;117;203
36,8;36,825;157;194;111;194
36,8125;36,8375;145;220;109;200
36,825;36,85;132;240;109;202
36,8375;36,8625;140;222;99;184
36,85;36,875;142;227;112;190
36,8625;36,8875;141;238;138;205
36,875;36,9;146;216;128;200
36,8875;36,9125;158;218;128;206
36,9;36,925;170;230;145;218
36,9125;36,9375;144;217;137;205
36,925;36,95;129;213;125;195
36,9375;36,9625;153;200;148;190
36,95;36,975;194;221;186;211
36,9625;36,9875;202;245;197;231
36,975;37;186;233;182;217
36,9875;37,0125;162;228;158;212
37;37,025;148;222;144;208
37,0125;37,0375;152;218;129;208
37,025;37,05;143;211;129;207
37,0375;37,0625;123;200;132;201
37,05;37,075;111;202;127;194
37,0625;37,0875;124;207;134;201
37,075;37,1;126;202;125;210
37,0875;37,1125;103;195;123;195
37,1;37,125;106;194;133;187
37,1125;37,1375;109;190;112;177
37,125;37,15;105;175;97;174
37,1375;37,1625;102;170;109;183
37,15;37,175;98;177;108;182
37,1625;37,1875;114;193;115;184
37,175;37,2;108;207;111;182
37,1875;37,2125;92;193;102;166
37,2;37,225;100;188;90;158
37,2125;37,2375;107;188;95;175
37,225;37,25;105;184;106;182
37,2375;37,2625;106;189;90;173
37,25;37,275;108;190;102;172
37,2625;37,2875;123;191;110;167
37,275;37,3;149;190;131;166
37,2875;37,3125;160;190;167;189
37,3;37,325;157;188;165;197
37,3125;37,3375;139;166;147;168
37,325;37,35;132;156;136;147
37,3375;37,3625;140;159;139;151
37,35;37,375;140;166;146;164
37,3625;37,3875;139;166;147;170
37,375;37,4;139;160;145;169
37,3875;37,4125;141;163;139;170
37,4;37,425;144;171;133;166
37,4125;37,4375;143;166;136;155
37,425;37,45;128;163;137;152
37,4375;37,4625;129;163;137;160
37,45;37,475;126;166;141;165
37,4625;37,4875;127;177;139;168
37,475;37,5;130;173;140;176
37,4875;37,5125;118;158;127;173
37,5;37,525;121;154;125;164
37,5125;37,5375;135;170;131;170
37,525;37,55;134;173;132;169
37,5375;37,5625;130;171;138;164
37,55;37,575;128;182;144;166
37,5625;37,5875;125;186;148;174
37,575;37,6;124;184;142;181
37,5875;37,6125;126;185;139;191
37,6;37,625;132;183;148;201
37,6125;37,6375;135;176;142;189
37,625;37,65;127;176;135;171
37,6375;37,6625;125;180;147;178
37,65;37,675;91;159;102;179
37,6625;37,6875;40;100;42;134
37,675;37,7;31;57;30;91
37,6875;37,7125;30;64;33;93
37,7;37,725;41;133;53;153
37,7125;37,7375;43;184;65;213
37,725;37,75;37;169;51;205
37,7375;37,7625;34;157;41;175
37,75;37,775;33;138;35;168
37,7625;37,7875;34;118;37;161
37,775;37,8;33;125;43;172
37,7875;37,8125;34;153;59;193
37,8;37,825;39;160;57;173
37,8125;37,8375;34;145;35;144
37,825;37,85;35;148;33;142
37,8375;37,8625;38;146;35;144
37,85;37,875;31;102;33;113
37,8625;37,8875;25;100;23;126
37,875;37,9;31;159;29;176
37,8875;37,9125;37;176;42;184
37,9;37,925;38;169;38;182
37,9125;37,9375;45;166;55;178
37,925;37,95;62;175;64;188
37,9375;37,9625;54;194;62;198
37,95;37,975;66;197;77;203
37,9625;37,9875;85;209;67;221
37,975;38;99;222;83;220
37,9875;38,0125;120;215;140;215
38;38,025;137;199;170;210
38,0125;38,0375;152;175;162;187
38,025;38,05;80;127;84;151
38,0375;38,0625;38;133;32;140
38,05;38,075;42;181;58;169
38,0625;38,0875;42;179;66;188
38,075;38,1;54;180;61;192
38,0875;38,1125;60;191;78;199
38,1;38,125;79;211;83;220
38,1125;38,1375;104;240;106;232
38,125;38,15;105;236;130;234
38,1375;38,1625;83;224;114;235
38,15;38,175;63;216;95;224
38,1625;38,1875;53;198;73;196
38,175;38,2;48;188;58;187
38,1875;38,2125;41;170;51;173
38,2;38,225;49;166;53;177
38,2125;38,2375;45;161;59;184
38,225;38,25;41;161;52;172
38,2375;38,2625;44;163;46;170
38,25;38,275;43;154;44;163
38,2625;38,2875;41;164;45;165
38,275;38,3;33;141;51;155
38,2875;38,3125;34;132;49;152
38,3;38,325;35;131;49;159
38,3125;38,3375;37;134;41;162
38,325;38,35;42;138;47;160
38,3375;38,3625;41;138;57;162
38,35;38,375;41;147;50;165
38,3625;38,3875;40;138;47;149
38,375;38,4;43;144;51;156
38,3875;38,4125;39;143;51;168
38,4;38,425;32;137;50;165
38,4125;38,4375;55;144;59;164
38,425;38,45;76;169;81;191
38,4375;38,4625;118;219;128;235
38,45;38,475;154;234;154;225
38,4625;38,4875;150;225;152;208
38,475;38,5;135;228;163;221
38,4875;38,5125;103;217;123;219
38,5;38,525;87;205;93;217
38,5125;38,5375;89;205;99;210
38,525;38,55;89;204;84;195
38,5375;38,5625;63;200;67;186
38,55;38,575;40;189;59;175
38,5625;38,5875;53;177;67;174
38,575;38,6;56;167;56;177
38,5875;38,6125;46;156;59;172
38,6;38,625;43;163;80;171
38,6125;38,6375;55;152;85;162
38,625;38,65;72;120;81;143
38,6375;38,6625;70;108;68;127
38,65;38,675;55;126;53;125
38,6625;38,6875;46;150;43;151
38,675;38,7;40;155;42;168
38,6875;38,7125;24;152;32;164
38,7;38,725;17;151;24;150
38,7125;38,7375;19;138;31;157
38,725;38,75;26;143;33;172
38,7375;38,7625;30;169;28;166
38,75;38,775;28;163;27;172
38,7625;38,7875;23;152;27;182
38,775;38,8;55;164;61;178
38,7875;38,8125;124;180;131;177
38,8;38,825;151;178;152;172
38,8125;38,8375;135;163;137;158
38,825;38,85;140;160;138;154
38,8375;38,8625;149;165;141;165
38,85;38,875;136;165;150;173
38,8625;38,8875;129;164;142;165
38,875;38,9;127;162;118;152
38,8875;38,9125;109;162;122;160
38,9;38,925;84;155;111;163
38,9125;38,9375;75;152;90;165
38,925;38,95;63;151;87;170
38,9375;38,9625;46;150;71;156
38,95;38,975;50;153;64;155
38,9625;38,9875;51;145;61;145
38,975;39;47;146;57;145
38,9875;39,0125;49;149;65;164
39;39,025;46;155;60;158
39,0125;39,0375;37;165;50;171
39,025;39,05;45;153;49;174
39,0375;39,0625;53;149;51;169
39,05;39,075;38;145;51;168
39,0625;39,0875;25;159;43;169
39,075;39,1;27;169;40;173
39,0875;39,1125;32;160;40;179
39,1;39,125;34;156;36;165
39,1125;39,1375;27;154;35;175
39,125;39,15;26;161;35;173
39,1375;39,1625;30;173;45;170
39,15;39,175;33;184;53;192
39,1625;39,1875;37;177;42;181
39,175;39,2;34;174;39;179
39,1875;39,2125;83;176;83;177
39,2;39,225;156;190;161;202
39,2125;39,2375;187;222;196;230
39,225;39,25;175;230;181;221
39,2375;39,2625;144;235;147;227
39,25;39,275;103;230;120;225
39,2625;39,2875;68;206;100;205
39,275;39,3;51;189;77;199
39,2875;39,3125;39;184;63;196
39,3;39,325;46;175;66;191
39,3125;39,3375;50;175;78;196
39,325;39,35;39;181;63;196
39,3375;39,3625;31;177;51;179
39,35;39,375;36;166;53;181
39,3625;39,3875;50;134;54;161
39,375;39,4;56;143;57;150
39,3875;39,4125;55;152;54;166
39,4;39,425;57;143;56;156
39,4125;39,4375;58;165;63;167
39,425;39,45;52;175;64;178
39,4375;39,4625;56;170;65;174
39,45;39,475;69;158;73;170
39,4625;39,4875;57;157;67;169
39,475;39,5;64;169;77;172
39,4875;39,5125;133;177;138;175
39,5;39,525;177;180;181;181
39,5125;39,5375;177;181;181;181
39,525;39,55;169;181;180;181
39,5375;39,5625;164;181;180;181
39,55;39,575;168;187;175;181
39,5625;39,5875;150;185;168;180
39,575;39,6;131;171;159;182
39,5875;39,6125;137;171;165;183
39,6;39,625;131;176;167;182
39,6125;39,6375;131;180;166;180
39,625;39,65;125;173;155;180
39,6375;39,6625;104;167;145;179
39,65;39,675;110;177;152;183
39,6625;39,6875;100;174;133;179
39,675;39,7;82;163;117;176
39,6875;39,7125;69;160;116;182
39,7;39,725;87;167;130;182
39,7125;39,7375;87;169;134;172
39,725;39,75;66;173;118;171
39,7375;39,7625;91;180;127;176
39,75;39,775;111;167;139;170
39,7625;39,7875;98;156;124;170
39,775;39,8;112;166;122;183
39,7875;39,8125;120;173;120;184
39,8;39,825;108;159;118;182
39,8125;39,8375;109;144;120;180
39,825;39,85;87;145;116;169
39,8375;39,8625;90;157;121;174
39,85;39,875;103;154;117;184
39,8625;39,8875;84;134;100;163
39,875;39,9;78;130;103;155
39,8875;39,9125;64;142;91;169
39,9;39,925;39;126;54;147
39,9125;39,9375;33;112;38;104
39,925;39,95;35;119;32;90
39,9375;39,9625;32;123;27;99
39,95;39,975;71;152;67;141
39,9625;39,9875;110;184;113;187
39,975;40;137;211;126;226
39,9875;40,0125;145;230;122;246
40;40,025;113;215;107;209
40,0125;40,0375;90;207;93;204
40,025;40,05;56;197;72;230
40,0375;40,0625;40;174;52;204
40,05;40,075;35;151;36;145
40,0625;40,0875;31;137;28;116
40,075;40,1;40;133;27;100
40,0875;40,1125;40;133;27;97
40,1;40,125;31;125;29;103
40,1125;40,1375;32;121;32;103
40,125;40,15;38;120;30;119
40,1375;40,1625;37;117;28;121
40,15;40,175;34;119;27;107
40,1625;40,1875;31;131;27;106
40,175;40,2;31;138;28;123
40,1875;40,2125;46;135;35;137
40,2;40,225;52;133;39;137
40,2125;40,2375;42;133;35;138
40,225;40,25;45;138;43;154
40,2375;40,2625;61;159;54;164
40,25;40,275;59;170;45;161
40,2625;40,2875;50;164;42;146
40,275;40,3;48;162;43;140
40,2875;40,3125;67;157;57;155
40,3;40,325;121;172;117;168
40,3125;40,3375;143;174;144;157
40,325;40,35;139;168;135;160
40,3375;40,3625;151;177;139;169
40,35;40,375;151;179;145;171
40,3625;40,3875;151;178;142;175
40,375;40,4;142;171;130;163
40,3875;40,4125;133;170;139;163
40,4;40,425;131;169;124;172
40,4125;40,4375;122;162;107;166
40,425;40,45;109;157;109;164
40,4375;40,4625;112;161;105;162
40,45;40,475;111;163;108;155
40,4625;40,4875;102;166;114;155
40,475;40,5;100;170;111;166
40,4875;40,5125;102;173;119;168
40,5;40,525;80;160;97;154
40,5125;40,5375;39;98;48;145
40,525;40,55;31;78;35;120
40,5375;40,5625;31;99;31;99
40,55;40,575;31;99;31;99
40,5625;40,5875;31;97;31;113
40,575;40,6;31;95;33;127
40,5875;40,6125;31;98;34;119
40,6;40,625;31;85;35;113
40,6125;40,6375;31;63;33;93
40,625;40,65;31;71;31;79
40,6375;40,6625;33;79;33;99
40,65;40,675;33;79;33;119
40,6625;40,6875;35;96;33;126
40,675;40,7;35;108;33;124
40,6875;40,7125;31;97;31;125
40,7;40,725;31;94;35;120
40,7125;40,7375;31;106;39;113
40,725;40,75;35;133;38;134
40,7375;40,7625;63;162;59;165
40,75;40,775;81;200;95;195
40,7625;40,7875;69;216;101;202
40,775;40,8;57;198;86;189
40,7875;40,8125;55;187;87;189
40,8;40,825;57;184;83;180
40,8125;40,8375;65;178;73;170
40,825;40,85;63;159;77;166
40,8375;40,8625;42;148;73;163
40,85;40,875;34;113;47;124
40,8625;40,8875;28;105;28;105
40,875;40,9;29;148;31;139
40,8875;40,9125;35;146;43;161
40,9;40,925;30;153;34;159
40,9125;40,9375;41;162;32;153
40,925;40,95;59;144;50;133
40,9375;40,9625;51;136;49;130
40,95;40,975;45;141;45;142
40,9625;40,9875;58;160;60;128
40,975;41;68;170;79;144
40,9875;41,0125;83;168;84;172
41;41,025;96;174;80;176
41,0125;41,0375;85;138;70;141
41,025;41,05;79;110;68;123
41,0375;41,0625;111;149;101;163
41,05;41,075;126;175;123;182
41,0625;41,0875;85;170;81;170
41,075;41,1;55;170;46;152
41,0875;41,1125;64;175;57;161
41,1;41,125;59;166;59;166
41,1125;41,1375;54;155;56;160
41,125;41,15;60;153;70;167
41,1375;41,1625;49;152;57;165
41,15;41,175;37;162;43;171
41,1625;41,1875;40;173;55;167
41,175;41,2;49;181;63;162
41,1875;41,2125;54;187;67;172
41,2;41,225;62;179;66;177
